season_year,season,personId,playerName,n_shots,actual,expected,var,spoe,se,spoe_per_shot,se_per_shot,z,ci_lo,ci_hi,significant,shrinkage,spoe_per_shot_shrunk,spoe_shrunk_total
2013,2013-14,201988,Mills,666,753,647.2032125495416,980.9335624781999,105.7967874504584,31.319858915362307,0.1588540352108985,0.047026815188231694,3.377945850150856,44.40986397634828,167.18371092456852,above,0.7038547236288983,0.11223754451640854,74.75020464792809
2013,2013-14,201627,Morrow,520,564,458.736368241983,697.4177441181829,105.26363175801703,26.408667973189843,0.20243006107310968,0.05078589994844201,3.9859500624901254,53.502642530564934,157.0246209854691,above,0.6708253329640455,0.13627026088635424,70.8605356609042
2013,2013-14,202691,Thompson,1259,1341,1238.883069291734,1788.5293319440198,102.11693070826595,42.2910076960105,0.08110955576510401,0.03359095130739516,2.414625147792331,19.226555624085364,185.00730579244654,above,0.8232675664588298,0.0670299176507274,84.39066632226579
2013,2013-14,201567,Love,1421,1490,1387.9856601186184,1872.6876493443297,102.0143398813816,43.27456122647958,0.07179052771385053,0.030453596922223488,2.357374332404769,17.196199877481632,186.83247988528157,above,0.8500189344212742,0.06123975274491241,87.02168865052053
2013,2013-14,201593,Pekovic,701,758,660.3898341136854,643.4912471424575,97.61016588631458,25.36712926490614,0.1392441738749138,0.03618706029230548,3.847899573774484,47.89059252709854,147.32973924553062,above,0.8005530611378281,0.11176018109371293,78.34388694669276
2013,2013-14,2216,Randolph,1198,1122,1031.9663843554351,1101.8233284420694,90.03361564456486,33.19372423278336,0.07515326848461173,0.027707616221021168,2.7123686095953135,24.97391614830947,155.09331514082027,above,0.8725552607666704,0.06575930140162674,78.77964307914883
2013,2013-14,201143,Horford,420,480,390.35345910374855,385.1312772712014,89.64654089625145,19.624761839859392,0.2134441449910749,0.04672562342823665,4.568032041753112,51.182007690127044,128.11107410237585,above,0.706526300448361,0.15122742809784848,63.51551980109636
2013,2013-14,203114,Middleton,854,872,783.3672718894353,1105.297314738561,88.6327281105647,33.24601201254913,0.10378539591401019,0.03892975645497556,2.6659657127329783,23.47054456596841,153.794911655161,above,0.7761969703278339,0.08088089076920994,69.0722807169053
2013,2013-14,101161,Johnson,612,708,621.9802085160165,615.4129691499718,86.01979148398345,24.807518399670126,0.14055521484311023,0.04053516078377472,3.4674887708690476,37.39705542063001,134.6425275473369,above,0.7618444308508374,0.10742490139050453,65.74403965098878
2013,2013-14,201188,Gasol,711,674,588.4735976992353,646.1835354775736,85.52640230076474,25.420140351256396,0.12029029859460583,0.035752658721879604,3.364513378720884,35.70292721230221,135.3498773892273,above,0.8043816882125464,0.09704161963612634,68.99659156128583
2013,2013-14,1495,Duncan,906,888,805.1682834376564,818.4267151840085,82.83171656234356,28.608158192795432,0.091425735720026,0.031576333546131825,2.8953879520703847,26.75972650446451,138.9037066202226,above,0.8405521369729607,0.07707820439971795,69.83285318614446
2013,2013-14,203076,Davis,1005,1046,963.2230264711462,858.1008698185367,82.77697352885377,29.293358800563254,0.08236514778990425,0.029147620697077867,2.825793180373093,25.361990279749797,140.19195677795776,above,0.8608552028888522,0.07110527254843822,71.46079891118042
2013,2013-14,1882,Brand,332,358,275.24457869811454,300.2622286700767,82.75542130188546,17.328076311872493,0.2492633171743538,0.05219300093937498,4.775799679805473,48.79239173061538,116.71845087315555,above,0.6586448386479055,0.16466862334230745,54.66998294964607
2013,2013-14,2747,Smith,955,981,899.0498666099903,1382.8475130988022,81.95013339000968,37.186657729605145,0.08581165800001014,0.03893890861738759,2.203750979340295,9.064284239983607,154.83598254003576,above,0.7761152904131626,0.06692283864219951,63.91131090330054
2013,2013-14,2200,Gasol,885,854,773.5445166216778,819.6076890959931,80.45548337832224,28.6287912615254,0.09091015070996863,0.03234891667968972,2.810299695972404,24.34305250573246,136.56791425091203,above,0.833965540360422,0.07605554526079296,67.30915755580178
2013,2013-14,202362,Stephenson,870,940,860.449743729535,1065.789868971174,79.55025627046496,32.64643730901083,0.09143707617294823,0.037524640585069914,2.4367209051784675,15.563239144803731,143.53727339612618,above,0.7887091822424431,0.07242218549778484,63.007301383072814
2013,2013-14,202695,Leonard,645,743,663.6125366280554,778.9774591303318,79.38746337194459,27.910167665750986,0.1230813385611544,0.043271577776358115,2.8443922058326514,24.683534747072656,134.09139199681653,above,0.7373355580128055,0.09113131111520709,58.77969566930857
2013,2013-14,101135,Lee,981,1026,947.9014047450069,874.838770603778,78.09859525499314,29.577673515741193,0.07961120821100219,0.0301505336551898,2.6404576821577663,20.126355164140406,136.07083534584586,above,0.8525512350229258,0.06808542427343223,66.79180121223702
2013,2013-14,201975,Meeks,892,988,913.1882006692912,1276.3280785481738,74.81179933070882,35.72573412189278,0.0838697301913776,0.04005127143709953,2.0940591192740263,4.789360451798984,144.83423820961866,above,0.7661748789680778,0.0645963246361275,57.61992157542573
2013,2013-14,202344,Booker,403,444,369.4450378256058,357.41524938324204,74.55496217439418,18.905429098098832,0.18499990613993592,0.04691173473473655,3.9435741864167246,37.50032114212047,111.60960320666788,above,0.7048751255689534,0.13082774094531094,52.723579600960306
2013,2013-14,2449,Scola,560,527,452.4704021074546,516.7436235145526,74.52959789254538,22.73199559023696,0.13308856766525962,0.04059284926828029,3.278620990255457,29.974886535680945,119.08430924940981,above,0.7613279803694024,0.10166848948057026,56.93435410911935
2013,2013-14,202693,Morris,845,856,782.1517674548268,856.4739653885143,73.84823254517323,29.265576457478407,0.08739435804162513,0.034633818292873854,2.5233821261806155,16.487702688515554,131.2087624018309,above,0.8141941545408373,0.07142412079310988,60.353382070177844
2013,2013-14,201941,Hill,521,572,498.46055547851955,469.6503465927053,73.53944452148045,21.671417733796407,0.14115056530034634,0.04159581138924454,3.393384107344129,31.063465763239492,116.0154232797214,above,0.7523450928213108,0.10655133783866327,55.51324701394356
2013,2013-14,201584,Lee,614,662,588.516227598723,783.6326692761288,73.48377240127695,27.9934397542733,0.1196804110769983,0.04559192142389788,2.6250354742510478,18.616630482901286,128.35091431965262,above,0.7166077654844366,0.08617288889290169,52.910153780241636
2013,2013-14,2405,Stoudemire,558,622,548.9057817205343,480.96847185199204,73.09421827946574,21.93099340777777,0.13099322272305688,0.03930285556949421,3.3329187109938694,30.109471200221307,116.07896535871016,above,0.7728656328345971,0.10156794848644687,56.674915255437355
2013,2013-14,202696,Vucevic,696,706,633.921811943092,641.9919582572021,72.07818805690795,25.337560227006904,0.10356061502429303,0.036404540556044404,2.844716989762927,22.416570011974414,121.73980610184148,above,0.7986327389425091,0.08299750038511569,57.76626026804052
2013,2013-14,101112,Frye,778,832,760.804101354545,1196.843473101631,71.19589864545503,34.59542560948818,0.09151143784762858,0.044467128032761156,2.0579570099559277,3.3888644508581933,139.00293284005187,above,0.7266431367773375,0.06689065266126831,52.040927770466745
2013,2013-14,201150,Hawes,883,934,864.664913804046,1140.6821796659801,69.33508619595398,33.773986730411025,0.07852218142237144,0.038249135595029474,2.052913881603523,3.1380722043483757,135.5321001875596,above,0.78226517724062,0.061739391743453005,54.515882909469006
2013,2013-14,2772,Ariza,853,958,889.5942700208104,1263.9920805969136,68.40572997918957,35.55266629378047,0.080194290714173,0.041679561891888005,1.9240675063281083,-1.2774959566201431,138.0889559149993,not distinguishable,0.7515947918485625,0.06063209671810999,51.71917850054782
2013,2013-14,101123,Green,1006,1100,1031.9246298149367,1488.3304957454682,68.07537018506332,38.57888665767155,0.06766935406069913,0.03834879389430572,1.7645758103163478,-7.53924766397293,143.68998803409957,not distinguishable,0.7813774572048388,0.05319081249380591,53.509957368768745
2013,2013-14,202683,Freedom,853,838,770.1416444718527,768.332933768593,67.85835552814729,27.71881912651751,0.07955258561330279,0.032495684790759094,2.448096912729946,13.529470040172967,122.1872410161216,above,0.832708129852108,0.06648551172013009,56.71214149727097
2013,2013-14,201954,Collison,694,719,652.227746908185,848.8114377918193,66.77225309181495,29.13436866986857,0.09621362116976218,0.04198035831393166,2.291872319199157,9.66889049887255,123.87561568475735,above,0.7488999806836206,0.07241675352824903,50.257226948604824
2013,2013-14,202083,Matthews,1009,1091,1026.1271760648951,1508.2220509055835,64.87282393510486,38.83583462352243,0.0642941763479731,0.03848942975572094,1.6704372279876822,-11.245411926999097,140.99105979720883,not distinguishable,0.7801242332580173,0.050474758301223735,50.92903112593475
2013,2013-14,101114,Williams,716,742,677.4876907434389,958.4189990793623,64.51230925656114,30.958342964043833,0.0901009905817893,0.04323790916765898,2.0838424502076265,3.833957047035227,125.19066146608705,above,0.7376369470083692,0.06684044833250756,47.857761006075414
2013,2013-14,201156,Young,889,909,845.2548674057084,1205.53902776414,63.74513259429159,34.72087308470425,0.07170431112968682,0.039056100207766314,1.83593115411529,-4.307778651728739,131.79804384031192,not distinguishable,0.7750692206848978,0.05590041295316515,49.69546711536382
2013,2013-14,202694,Morris Sr.,651,675,611.3696115483363,886.0347441050823,63.63038845166375,29.76633575207204,0.09774253218381528,0.04572401805233801,2.1376627940251067,5.288370377602547,121.97240652572495,above,0.7154311939109552,0.07033873140182473,45.790514142587895
2013,2013-14,201148,Wright,331,448,385.6756162822449,258.53513809526913,62.3243837177551,16.07902789646405,0.18829118947962264,0.04857712355427206,3.876128838078631,30.809489040685555,93.83927839482465,above,0.690156782045272,0.13039759104155085,43.16160263475333
2013,2013-14,2403,Hilario,594,599,536.8138330499896,526.2715921623367,62.186166950010374,22.940610108764254,0.10469051675085922,0.03862055573866036,2.710745993902434,17.222571136832435,107.1497627631883,above,0.7789552553513941,0.08186822849147787,48.629727723937854
2013,2013-14,2037,Crawford,1011,1003,940.9304274214305,1421.6808668630679,62.06957257856948,37.70518355429486,0.06139423598275913,0.03729493922284358,1.6461814193051278,-11.832587187848446,135.9717323449874,not distinguishable,0.7907484051531196,0.048849375211258275,49.386718338582114
2013,2013-14,2399,Dunleavy,774,789,729.8940106920613,1078.7063511068216,59.10598930793867,32.843665311697805,0.0763643272712386,0.04243367611330466,1.7996161130921984,-5.2675947029890295,123.47957331886637,not distinguishable,0.7448389685886033,0.05724736189590069,44.30945810742713
2013,2013-14,200755,Redick,398,435,377.05250693203453,582.215038232185,57.94749306796547,24.12913256277948,0.14559671625116952,0.060625961213013765,2.401557242772692,10.654393244917692,105.24059289101325,above,0.5884863123230422,0.0862755497916763,34.33766881708717
2013,2013-14,202324,Favors,747,780,722.272837052319,650.9539039282379,57.727162947680995,25.51379830460839,0.07727866525793975,0.034155017810720736,2.2625860037959975,7.720118270648555,107.73420762471343,above,0.8183693858411428,0.06350461368479866,47.4379464225446
2013,2013-14,203118,Scott,628,664,608.8406280713143,776.9852342972406,55.15937192868569,27.87445486995648,0.08783339479090077,0.04438607463368866,1.9788502478711185,0.525440383570988,109.79330347380039,above,0.7273673224446,0.06428059049583688,40.36821083138556
2013,2013-14,201175,Davis,593,546,492.5221696783806,553.2692576961134,53.47783032161942,23.521676336862416,0.09018183865365838,0.03966555874681689,2.2735552328730364,7.375344701369087,99.58031594186976,above,0.7696243404235492,0.06973860426623966,41.35499232988012
2013,2013-14,2743,Humphries,461,462,408.6721278570551,406.9831529435508,53.3278721429449,20.173823458718747,0.11567868143805835,0.043761005333446304,2.643419193791824,13.787178163856154,92.86856612203364,above,0.7329558623056202,0.08517275191920043,39.2646386347514
2013,2013-14,200768,Lowry,1080,1104,1051.4083493025255,1560.6384894524213,52.591650697474506,39.504917281933665,0.04869597286803195,0.036578627112901545,1.33126846772378,-24.837987175115472,130.02128857006448,not distinguishable,0.7970939635978435,0.0391080894669,42.236736624252
2013,2013-14,201572,Lopez,229,258,205.5060915140498,209.6431407861332,52.493908485950186,14.479058698207325,0.22923104142336326,0.06322733055985731,3.6255056064141478,24.11495343746383,80.87286353443655,above,0.5679972166534295,0.13082603745532215,29.95916257726877
2013,2013-14,202690,Fredette,227,254,202.37844600049763,301.0927240377208,51.62155399950237,17.352023629471024,0.22740772687005448,0.07644063272894724,2.974958719617422,17.61158768573916,85.63152031326558,above,0.4735569447210324,0.10845024358914747,24.618205294736477
2013,2013-14,2430,Boozer,980,894,842.3864066172092,905.109180364405,51.61359338279078,30.085032497313428,0.0526669320232559,0.03069901275236064,1.7155904148483083,-7.353070311943533,110.58025707752509,not distinguishable,0.8479608999750236,0.04487891400171942,43.981335721685035
2013,2013-14,201980,Green,505,568,516.6629909286752,827.6367678348861,51.337009071324815,28.768676852349085,0.1016574437055937,0.05696767693534472,1.7844758497168398,-5.049597559279391,107.72361570192902,not distinguishable,0.6182648123413946,0.06340212073143998,32.01807096937719
2013,2013-14,200752,Gay,1179,1139,1087.9215064006144,1266.967957515407,51.07849359938564,35.59449335944265,0.04332357387564516,0.030190409974081976,1.4350111148817721,-18.686713385121962,120.84370058389324,not distinguishable,0.85221862960903,0.03713442714838346,43.7814896079441
2013,2013-14,101110,Webster,587,654,603.3668891650626,937.6832792687441,50.63311083493738,30.621614576451453,0.08625742902033626,0.05216629399736193,1.653508854293892,-9.385253734907465,110.65147540478223,not distinguishable,0.6588749511603725,0.057325153267742866,33.64986496816506
2013,2013-14,201971,Blair,393,420,369.9410967900586,352.9002574273266,50.05890320994138,18.785639659786053,0.12737634404565235,0.04780060982133856,2.6647430759092656,13.239049476760712,86.87875694312204,above,0.6970059965576175,0.08921934081194317,35.06320093909367
2013,2013-14,201162,Dudley,447,473,422.9477224864044,671.8171587177078,50.052277513595584,25.919435925916826,0.11197377519820041,0.05798531527050744,1.9310712492608046,-0.7498169012013918,100.85437192839257,not distinguishable,0.6098729512613611,0.06885278781729988,30.777196154333048
2013,2013-14,201967,Cunningham,509,472,421.9750988684242,454.7544583261338,50.0249011315758,21.324972645378324,0.09828074878502123,0.04189582052137195,2.3458365909049594,8.227954746634289,91.82184751651732,above,0.749657348431241,0.07403816703497249,37.685427020800994
2013,2013-14,202685,Valanciunas,676,718,668.0858860931909,600.0827546512736,49.91411390680912,24.49658659183507,0.0738374466077058,0.036237554129933534,2.03759465506292,1.9008041868123868,97.92742362680585,above,0.8001074114246847,0.05936636286253837,40.13166129507594
2013,2013-14,201588,Hill,616,639,589.4171863403918,852.6935895856013,49.58281365960818,29.200917615472314,0.08049158061624705,0.047404087038104406,1.6979882040876815,-7.6509848667175575,106.8166121859339,not distinguishable,0.7005127864517069,0.056817585799076205,34.999632852230945
2013,2013-14,203078,Beal,1149,1100,1050.5666399492566,1441.7433280441553,49.43336005074343,37.97029533785793,0.04302294173258784,0.033046384106055635,1.3018955899838989,-24.988418811458104,123.85513891294497,not distinguishable,0.8279736242559015,0.035870120513978795,41.21476847056164
2013,2013-14,203141,Teletovic,529,578,528.9461400298491,871.1333607841681,49.05385997015094,29.514968419162642,0.0927294139322324,0.055793891151536185,1.6619994056406524,-8.79547813140784,106.90319807170971,not distinguishable,0.6280426829669207,0.05877481937712781,31.09187945050061
2013,2013-14,201144,Conley,1030,1031,982.5552320029501,1272.7293431218434,48.444767997049894,35.67533241781838,0.047033755336941645,0.03463624506584309,1.3579345927230575,-21.47888354187414,118.36841953597393,not distinguishable,0.8141729538491772,0.0385617874448029,39.71864106814699
2013,2013-14,201574,Thompson,496,502,454.2309564195546,431.1453317779385,47.769043580445384,20.76403938972228,0.09630855560573666,0.04186298264056912,2.300566025900045,7.071526376589716,88.46656078430105,above,0.7499515413630131,0.07258760665798074,36.00345290235845
2013,2013-14,201587,Batum,819,907,859.4589761506593,1191.1744476908534,47.54102384934072,34.51339519216928,0.058047648167693186,0.04214089767053636,1.377465867517064,-20.105230727311067,115.1872784259925,not distinguishable,0.7474617428807799,0.043752846352287565,35.833581162523515
2013,2013-14,201959,Gibson,896,858,812.4612417766436,777.7085801565455,45.53875822335635,27.88742691889206,0.05082450694571022,0.031124360400549174,1.6329494419044652,-9.120598537672088,100.1981149843848,not distinguishable,0.8443787768164084,0.04313971946537297,38.65318864097418
2013,2013-14,202702,Faried,820,894,848.5156092601916,701.4053013601896,45.48439073980842,26.484057494277376,0.055468769194888315,0.03229763109058217,1.7174253133092086,-6.424361948975239,97.39314342859208,not distinguishable,0.8344044711632451,0.046522367883729654,38.14834166465832
2013,2013-14,2549,Kaman,346,352,306.6521207070339,324.5352067454719,45.34787929296613,18.01486071956905,0.13106323495076916,0.052066071443841185,2.517248398357361,10.038752282610787,80.65700630332147,above,0.6597388716462095,0.0869585579103437,30.08766103697892
2013,2013-14,201583,Anderson,354,377,331.78309880243177,512.0645034873554,45.216901197568234,22.628842292246315,0.1277313593151645,0.06392328331143027,1.998197725433865,0.8643703047654583,89.56943209037101,above,0.5626171453386186,0.07249506094360549,25.66325157403634
2013,2013-14,101138,Bass,725,706,661.452982922131,633.752061188042,44.547017077868986,25.174432688504464,0.061444161486715845,0.03472335543241995,1.769534099499717,-4.794870991599758,93.88890514733774,not distinguishable,0.813411691850462,0.05024867389448525,36.430288573501805
2013,2013-14,202349,Vasquez,658,663,618.6161102899016,927.8490830335282,44.3838897100984,30.460615276673717,0.0674527199241617,0.04629272838400261,1.4570910438597384,-15.318916232182083,104.08669565237889,not distinguishable,0.7103712941716291,0.04833445303783102,31.80407009889281
2013,2013-14,1718,Pierce,712,754,709.8035851445886,993.094796691927,44.196414855411376,31.513406618325586,0.0620736163699598,0.04426040255382807,1.4024638907083566,-17.56986211650677,105.96269182732952,not distinguishable,0.7284903968915721,0.04561186196875601,32.475645721754276
2013,2013-14,201935,Harden,1205,1275,1230.933069737668,1645.7114152479717,44.06693026233211,40.56736884797893,0.036570066607744485,0.03366586626388293,1.0862654274539554,-35.4451126797066,123.57897320437081,not distinguishable,0.8226183718559048,0.030339196594856312,36.55873189680186
2013,2013-14,203143,Prigioni,191,241,196.96636104488866,331.52586850600227,44.03363895511134,18.20785183666657,0.2305426123304259,0.09532906720767838,2.4183873721136817,8.346249355244865,79.72102855497782,above,0.3664418945965736,0.08539478976543989,16.31040484519902
2013,2013-14,200751,Foye,875,911,867.4708580118074,1368.8872319637228,43.52914198819258,36.99847607623485,0.04974759084364866,0.04228397265855412,1.176511754119315,-28.987871121227727,116.04615509761288,not distinguishable,0.746180010533686,0.0374869576719562,32.801087962961674
2013,2013-14,951,Allen,543,596,552.5290723714849,844.2408255686516,43.47092762851514,29.055822576011362,0.08005695695859143,0.053509802165766784,1.496117603099799,-13.478484620467128,100.42033987749741,not distinguishable,0.647353890151574,0.05233410305183696,28.417417957147467
2013,2013-14,2210,Jefferson,654,711,667.6588630212841,933.6826251290621,43.341136978715895,30.55622072719501,0.06627085164941268,0.046722050041582586,1.418406332565281,-16.549055646586325,103.23132960401811,not distinguishable,0.7065580147614459,0.04724768159445233,30.89998376277182
2013,2013-14,202335,Patterson,489,505,461.8457489549567,618.7321897646196,43.15425104504328,24.87432792588816,0.08825000213710282,0.05086774626970994,1.7348911365010244,-5.599431689697511,91.90793377978407,not distinguishable,0.6701137742043732,0.05961361665529803,29.151058544440737
2013,2013-14,201571,Augustin,718,729,685.888539132541,1014.1075258904193,43.11146086745896,31.845054967614978,0.06004381736414897,0.044352444244589104,1.3537882384345519,-19.304846869066395,105.52776860398431,not distinguishable,0.7276678343459978,0.044084970169644896,31.653008581805036
2013,2013-14,201160,Smith,282,262,219.97123733532857,257.39873796745144,42.02876266467143,16.04365101737916,0.14903816547755827,0.05689237949425235,2.6196507652244554,10.583206670608277,73.47431865873459,above,0.6188889343597099,0.09278807108657981,26.166236046415506
2013,2013-14,203124,O'Quinn,371,372,330.43520806450067,322.6974410479422,41.56479193549933,17.963781368296104,0.11203447961051032,0.04841989587141807,2.313810833216672,6.355780453638964,76.77380341735969,above,0.6915415726270451,0.07792165138335311,28.908932663224004
2013,2013-14,203082,Ross,751,797,755.8870788096252,1146.5905885729192,41.11292119037478,33.86134357306159,0.054744235939247377,0.045088340310335005,1.2141550467915332,-25.25531221282594,107.4811545935755,not distinguishable,0.7210971638165267,0.039878411343588605,29.94868691903504
2013,2013-14,201229,Tolliver,307,360,319.44931133947614,560.6214289211682,40.55068866052386,23.677445574241496,0.13208693374763472,0.07712522988352279,1.7126293684585059,-5.857104664989471,86.95848198603719,not distinguishable,0.4691135934749299,0.06272992380154753,19.258086607075093
2013,2013-14,202718,Parsons,987,1062,1022.0014258727772,1289.9913206886586,39.99857412722281,35.91644916592756,0.04052540438421764,0.03638951283275335,1.1136561396266251,-30.39766623799521,110.39481449244083,not distinguishable,0.7987655047214952,0.0326607062480266,32.23611706680225
2013,2013-14,201569,Gordon,817,813,773.3283935869297,1038.9808068818809,39.67160641307032,32.23322520136452,0.04855765778833577,0.039453152021254004,1.2307675128764626,-23.505514981604136,102.84872780774478,not distinguishable,0.7715228189108172,0.03779306740535117,30.876936070171904
2013,2013-14,2730,Howard,800,948,908.414409474555,653.7697252481776,39.585590525445014,25.568921081034638,0.04948198815680627,0.0319611513512933,1.5481916659677528,-10.529494793382874,89.7006758442729,not distinguishable,0.8372783505690363,0.0416650288510601,33.332023080848074
2013,2013-14,201577,Lopez,644,710,670.9630410293493,567.2485605038019,39.036958970650744,23.816980507692445,0.06061639591715954,0.036982888987100074,1.6390389603771363,-7.644322824426446,85.71824076572793,not distinguishable,0.7935153980218702,0.04839803137490635,31.16833220543969
