personId,playerName_x,season_year,spoe_per_shot_x,n_shots_x,se_per_shot_x,playerName_x1,spoe_per_shot_x1,n_shots_x1,se_per_shot_x1,pair
201583,Anderson,2014,-0.004578134374555852,729,0.04493061095397397,Anderson,0.026746986449041995,929,0.03814573816236226,2014-15 -> 2015-16
203894,Napier,2014,-0.015300405396831482,228,0.081115610074803,Napier,-0.14443940402468136,201,0.08668914584533763,2014-15 -> 2015-16
2199,Chandler,2014,-0.00799166070553409,440,0.03912583283812531,Chandler,-0.11949625268842991,314,0.047472538559731006,2014-15 -> 2015-16
200782,Tucker,2014,-0.006037771215151819,596,0.04863566834764774,Tucker,-0.13393614224985945,582,0.04760520944925108,2014-15 -> 2015-16
202688,Knight,2014,-0.004682925207500144,888,0.03853455152602537,Knight,-0.03484520396194047,895,0.03909131451661951,2014-15 -> 2015-16
202332,Aldrich,2014,-0.01518081019222741,301,0.05437463774504277,Aldrich,0.10605326744327626,225,0.06235468567297301,2014-15 -> 2015-16
2730,Howard,2014,-0.011473714914572733,423,0.04276135655404514,Howard,0.007938343813925901,600,0.035290674365208226,2014-15 -> 2015-16
201156,Young,2014,-0.010821491167272709,476,0.05485088711481554,Young,-0.09999179525270624,372,0.06655442076773424,2014-15 -> 2015-16
203521,Dellavedova,2014,-0.016881496650934948,307,0.07072740210506075,Dellavedova,0.021083749504606664,511,0.0533899378310026,2014-15 -> 2015-16
203496,Covington,2014,-0.007009321976255628,756,0.04568530927314128,Covington,-0.052435071614409544,712,0.048380285182476696,2014-15 -> 2015-16
201573,Bayless,2014,-0.012004094296263333,516,0.0474849477516822,Bayless,0.07061161914602224,437,0.05902123820879579,2014-15 -> 2015-16
101150,Williams,2014,-0.0067839354470323856,928,0.03972194191577429,Williams,-0.026794022587605968,693,0.04568161754333111,2014-15 -> 2015-16
202325,Johnson,2014,-0.0092461246458758,691,0.04364484050911416,Johnson,-0.054861562865155235,515,0.05550251474738162,2014-15 -> 2015-16
201567,Love,2014,-0.007906802047272754,952,0.03824513918053745,Love,-0.020230772444493762,977,0.038348550514252074,2014-15 -> 2015-16
203080,Robinson,2014,-0.02995761103337359,260,0.05670441065774728,Robinson,-0.1532508510796755,291,0.05379422667439664,2014-15 -> 2015-16
202713,Singler,2014,-0.018368360907859645,446,0.058566187029830984,Singler,-0.10951209678916017,221,0.07990402319543018,2014-15 -> 2015-16
2734,Harris,2014,-0.01582764955156942,524,0.05335530656269793,Harris,-0.037378046414933024,374,0.0600741828217931,2014-15 -> 2015-16
204038,Galloway,2014,-0.018354514685673097,511,0.05019244583736558,Galloway,-0.057812360304942974,588,0.047516315957813825,2014-15 -> 2015-16
202390,Neal,2014,-0.02007028510096247,503,0.050505513508345465,Neal,0.15038218613362495,325,0.0625776064107929,2014-15 -> 2015-16
202498,Thomas,2014,-0.023009221566070822,442,0.046542160772078386,Thomas,0.04728807676151319,382,0.05683265113845831,2014-15 -> 2015-16
202714,Mack,2014,-0.03643653565505859,292,0.069493761130346,Mack,-0.005097417827008452,415,0.055442643034541945,2014-15 -> 2015-16
201988,Mills,2014,-0.03210321235302871,336,0.06752954226549052,Mills,0.03146404293474701,612,0.04963820033932913,2014-15 -> 2015-16
200751,Foye,2014,-0.027757954566214865,402,0.06414614349449671,Foye,-0.1492538558932031,482,0.055957369132522077,2014-15 -> 2015-16
203953,Parker,2014,-0.04330469852303346,263,0.0580780509215086,Parker,-0.07489520078685197,899,0.030819180999706763,2014-15 -> 2015-16
202720,Leuer,2014,-0.044044443860156164,273,0.060470690596884986,Leuer,0.021844484012384403,466,0.04919075886441158,2014-15 -> 2015-16
202692,Burks,2014,-0.042244977551707925,300,0.061781260491022644,Burks,-0.05551297471132771,334,0.05901878012442723,2014-15 -> 2015-16
203497,Gobert,2014,-0.03103242919720278,427,0.041006100447398185,Gobert,-0.11798407642630558,354,0.04606889390860344,2014-15 -> 2015-16
201589,Arthur,2014,-0.03486360367093333,384,0.05639487380230671,Arthur,0.056012656890121505,489,0.048825342605074054,2014-15 -> 2015-16
101139,Miles,2014,-0.016212317612733226,827,0.04245408194592859,Miles,-0.008423830511947446,634,0.05018247643248462,2014-15 -> 2015-16
202388,Sloan,2014,-0.0423739220858739,355,0.06091724416185951,Sloan,-0.05938150666141204,350,0.059191355616129114,2014-15 -> 2015-16
201599,Jordan,2014,-0.031182550188514874,534,0.03416287819756105,Jordan,0.01590463835421765,508,0.03552805226951258,2014-15 -> 2015-16
203101,Plumlee,2014,-0.06621810902876298,254,0.0572605024654565,Plumlee,-0.04351946520543749,233,0.05739671467346687,2014-15 -> 2015-16
203500,Adams,2014,-0.04256160541055956,399,0.04514546083938157,Adams,0.010630671405266278,426,0.042503209932054635,2014-15 -> 2015-16
203082,Ross,2014,-0.023588492294810994,753,0.044564747114887844,Ross,0.0640518642854648,626,0.04926971549982554,2014-15 -> 2015-16
202339,Bledsoe,2014,-0.017817708587564176,1046,0.03384870099439876,Bledsoe,0.023644129553388193,492,0.049549908706257834,2014-15 -> 2015-16
202708,Cole,2014,-0.03345452914801077,558,0.04776166247644523,Cole,-0.07062555472696601,484,0.04916702837212248,2014-15 -> 2015-16
203917,Stauskas,2014,-0.06590582500817296,296,0.0706984013098595,Stauskas,-0.12984431286145312,545,0.05383545114971215,2014-15 -> 2015-16
2738,Iguodala,2014,-0.03978161169550643,496,0.051410249147648454,Iguodala,-0.01580288742860371,368,0.05921880682714506,2014-15 -> 2015-16
203486,Plumlee,2014,-0.04089613726183947,489,0.040073722967985295,Plumlee,-0.12938683225462091,517,0.03915406174724079,2014-15 -> 2015-16
202322,Wall,2014,-0.017263024787600147,1166,0.030549552257879573,Wall,-0.06982206216003255,1349,0.029417038097237586,2014-15 -> 2015-16
203145,Bazemore,2014,-0.06193418733987944,331,0.0632647261339037,Bazemore,-0.11378096502284357,725,0.04356724958133125,2014-15 -> 2015-16
203994,Nurkic,2014,-0.05562475909475239,383,0.04851457529024406,Nurkic,-0.1487128346047677,242,0.061001300257591165,2014-15 -> 2015-16
201150,Hawes,2014,-0.054318954520490535,415,0.0578948118165675,Hawes,-0.05711211892140307,306,0.06493295876054898,2014-15 -> 2015-16
202704,Jackson,2014,-0.02269801438198515,996,0.034186421257087686,Jackson,-0.008874360590660617,1244,0.030955570168587295,2014-15 -> 2015-16
203458,Len,2014,-0.06415139559095595,353,0.04804150425932075,Len,-0.17010245793852746,624,0.03683393315413043,2014-15 -> 2015-16
101145,Ellis,2014,-0.016969025578376463,1354,0.029195652296071888,Ellis,-0.067810504302859,1021,0.03457512115403132,2014-15 -> 2015-16
203141,Teletovic,2014,-0.07246505584558269,319,0.07073294520263193,Teletovic,0.07457217717431382,777,0.04510013681297832,2014-15 -> 2015-16
202684,Thompson,2014,-0.04803072636449189,488,0.0397832702956443,Thompson,0.012057669217502854,420,0.042789044564256376,2014-15 -> 2015-16
200826,Barea,2014,-0.04552517484014129,536,0.04879713793039771,Barea,0.022217536575206417,711,0.043343936546801215,2014-15 -> 2015-16
203501,Hardaway Jr.,2014,-0.0342901618428088,717,0.045138823390215424,Hardaway Jr.,-0.02008983877864239,265,0.07504697816545634,2014-15 -> 2015-16
201952,Teague,2014,-0.02857767868474285,887,0.03629803016267685,Teague,-0.08336664883578392,988,0.035441657191843744,2014-15 -> 2015-16
202389,Mozgov,2014,-0.045853337281019604,566,0.037663790598068125,Mozgov,-0.0535202594398836,359,0.04666552521482059,2014-15 -> 2015-16
201935,Harden,2014,-0.01768495493627065,1470,0.030185505213829417,Harden,0.0011113114154401764,1617,0.029283660299690095,2014-15 -> 2015-16
203932,Gordon,2014,-0.12636938557239916,208,0.07359744836599377,Gordon,-0.07580943998452107,579,0.04389601210803126,2014-15 -> 2015-16
203200,Holiday,2014,-0.1135506720028969,235,0.07747098561858311,Holiday,-0.14084536540025944,228,0.0786637540692461,2014-15 -> 2015-16
200768,Lowry,2014,-0.025790224892655502,1043,0.03604758545482034,Lowry,0.01023579778987506,1198,0.034753735843123926,2014-15 -> 2015-16
202682,Williams,2014,-0.055502903210501046,485,0.04939740315536906,Williams,-0.06569827855652484,565,0.045514340762522025,2014-15 -> 2015-16
202697,Shumpert,2014,-0.0573251734487163,471,0.053795161694494296,Shumpert,-0.1413729548089639,305,0.06796412332895872,2014-15 -> 2015-16
201571,Augustin,2014,-0.042648741953763974,647,0.04487829673920657,Augustin,0.02708843656029509,350,0.06464733107217918,2014-15 -> 2015-16
2754,Allen,2014,-0.06280655698356123,455,0.04596304583990351,Allen,-0.1619397919815294,469,0.04545911873305946,2014-15 -> 2015-16
202323,Turner,2014,-0.039392969787192166,746,0.03820758634347663,Turner,-0.008956753002142047,753,0.03715786521323806,2014-15 -> 2015-16
203469,Zeller,2014,-0.07934066644387656,373,0.047897609747565996,Zeller,-0.0931734706800585,437,0.043465214053732014,2014-15 -> 2015-16
202703,Mirotic,2014,-0.04765117158336825,624,0.04860406818419282,Mirotic,-0.005443762243604667,609,0.05052225401378934,2014-15 -> 2015-16
203110,Green,2014,-0.03920315376703614,765,0.042628758236430725,Green,0.019056896555181807,819,0.03896601675888406,2014-15 -> 2015-16
203081,Lillard,2014,-0.022460304080022343,1360,0.031829193185487846,Lillard,-0.044657009380203595,1474,0.030628287868737766,2014-15 -> 2015-16
203507,Antetokounmpo,2014,-0.04073887046214934,780,0.033734459825136724,Antetokounmpo,-0.06811770478926857,1013,0.0304632432367916,2014-15 -> 2015-16
202397,Smith,2014,-0.08724303127023715,367,0.05392207683102983,Smith,-0.08466385107238583,967,0.033615068583385935,2014-15 -> 2015-16
201976,Beverley,2014,-0.060480711942487345,532,0.05544878491270802,Beverley,0.029315597775690712,594,0.05073573634716245,2014-15 -> 2015-16
203115,Barton,2014,-0.09180451611491491,353,0.05665968911729664,Barton,-0.045431104312491616,983,0.035654596344525315,2014-15 -> 2015-16
201937,Rubio,2014,-0.14920565260394458,219,0.07402815807946711,Rubio,-0.1291624898325604,586,0.04701012860269471,2014-15 -> 2015-16
200757,Sefolosha,2014,-0.13354385050801573,249,0.0709525414803039,Sefolosha,0.009954895734717051,371,0.0579895854065935,2014-15 -> 2015-16
201943,Jennings,2014,-0.06150907592350102,543,0.049899966728832346,Jennings,-0.07173023334908765,304,0.06926492719250947,2014-15 -> 2015-16
203897,LaVine,2014,-0.04946648906948743,677,0.041150138989312524,LaVine,-0.005348910401718258,959,0.036058192842910994,2014-15 -> 2015-16
203460,Roberson,2014,-0.1732997519128015,201,0.08098414151269356,Roberson,-0.1264777615854918,274,0.06774261075728989,2014-15 -> 2015-16
101179,Price,2014,-0.16304166668013068,223,0.08020346424114366,Price,-0.055457779139337485,302,0.07367686411770694,2014-15 -> 2015-16
201587,Batum,2014,-0.06118340019292854,600,0.04997889610592838,Batum,0.013149946940322265,873,0.040408460480141205,2014-15 -> 2015-16
202702,Faried,2014,-0.049886900331638256,736,0.033582151735995824,Faried,-0.009055826683844663,626,0.03618539262490321,2014-15 -> 2015-16
203109,Crowder,2014,-0.06956290333895128,545,0.04931266325417729,Crowder,-0.0314278844683541,813,0.04155273312041244,2014-15 -> 2015-16
203935,Smart,2014,-0.0795720495747383,477,0.05690630559260992,Smart,-0.21464529197396695,529,0.05153250559848543,2014-15 -> 2015-16
201196,Sessions,2014,-0.11582058544427294,334,0.05718206374499713,Sessions,-0.026048753031886727,592,0.043074326787346684,2014-15 -> 2015-16
203462,Goodwin,2014,-0.1927061295783173,201,0.07301494966141868,Goodwin,-0.20829091796412597,422,0.05099850981932015,2014-15 -> 2015-16
203085,Rivers,2014,-0.07904596176097486,496,0.04933297079534853,Rivers,-0.008825191378804881,516,0.05059418831108904,2014-15 -> 2015-16
203484,Caldwell-Pope,2014,-0.04042622944435841,972,0.037884630062499314,Caldwell-Pope,-0.040553864005770636,960,0.03724217195632231,2014-15 -> 2015-16
201936,Evans,2014,-0.03391970520432036,1165,0.03123901741690416,Evans,-0.07691887596524703,314,0.06231539522010086,2014-15 -> 2015-16
203900,Brown,2014,-0.1895944648438711,210,0.07650893142279923,Brown,-0.11553783194015771,322,0.06406898553860164,2014-15 -> 2015-16
203960,Sampson,2014,-0.12301168739853853,346,0.060708189267644735,Sampson,-0.14660798681859863,317,0.05807587789256256,2014-15 -> 2015-16
203798,Hairston,2014,-0.16017606710777246,269,0.07691696775347481,Hairston,-0.1961172325647243,408,0.06240660723481915,2014-15 -> 2015-16
200765,Rondo,2014,-0.0689977831867983,645,0.040584846729515386,Rondo,0.007339738941113818,782,0.038568762168263396,2014-15 -> 2015-16
101114,Williams,2014,-0.05955003580540943,771,0.040650357358453335,Williams,-0.041354901216863284,775,0.04156891496087048,2014-15 -> 2015-16
201565,Rose,2014,-0.055289574818282165,835,0.03900874518363515,Rose,-0.07292058146069606,1048,0.03223112986167022,2014-15 -> 2015-16
203471,Schroder,2014,-0.07008082113230982,665,0.041860071488184776,Schroder,-0.11182997696194247,781,0.040192480914541466,2014-15 -> 2015-16
201145,Green,2014,-0.04925811941914966,967,0.03542168747233846,Green,-0.09942619670593333,824,0.037559662083920316,2014-15 -> 2015-16
977,Bryant,2014,-0.06892202344590746,713,0.041134684822893085,Bryant,-0.12567602589605786,1113,0.03556592316051579,2014-15 -> 2015-16
201601,Mbah a Moute,2014,-0.07931683238407222,636,0.044731130372270646,Mbah a Moute,-0.11887577681754656,207,0.07323642040737126,2014-15 -> 2015-16
201596,Chalmers,2014,-0.07842741177320604,663,0.044518825711095576,Chalmers,-0.08551147373626929,444,0.05345852219424318,2014-15 -> 2015-16
203952,Wiggins,2014,-0.046434334401516966,1137,0.02964698962497894,Wiggins,-0.0437325334686206,1294,0.028410590737465997,2014-15 -> 2015-16
203504,Burke,2014,-0.05752670589170756,1005,0.03652179842551151,Burke,0.0009160631255262897,634,0.0464283604025764,2014-15 -> 2015-16
203924,Grant,2014,-0.17537185120907803,352,0.061812543130188295,Grant,-0.2014776178272555,599,0.042841590501849325,2014-15 -> 2015-16
1713,Carter,2014,-0.15580994627904088,406,0.061815517325457474,Carter,-0.07547015467208176,343,0.06463142525515123,2014-15 -> 2015-16
202689,Walker,2014,-0.06476384864236576,981,0.03522953748397776,Walker,-0.006737381777273959,1331,0.0316296765651804,2014-15 -> 2015-16
201942,DeRozan,2014,-0.06479371896563628,990,0.03207321650727338,DeRozan,-0.016438689168945083,1377,0.02739333922960111,2014-15 -> 2015-16
202329,Aminu,2014,-0.18330476000386908,357,0.05909802500705837,Aminu,-0.07777532254413246,719,0.04477911263868603,2014-15 -> 2015-16
2746,Smith,2014,-0.06689405279758588,987,0.03416154434509738,Smith,-0.1472011666318172,349,0.062219864328314535,2014-15 -> 2015-16
203524,Hill,2014,-0.11000256487830208,634,0.0445028057917798,Hill,-0.05598810580322828,208,0.07842389527772337,2014-15 -> 2015-16
203914,Harris,2014,-0.3282486026619539,217,0.08144991876315968,Harris,-0.039928887360309216,765,0.041620542349186815,2014-15 -> 2015-16
202362,Stephenson,2014,-0.13090205683406514,550,0.04520788809676582,Stephenson,-0.013328330834331164,474,0.047806914721238734,2014-15 -> 2015-16
2772,Ariza,2014,-0.0802901166991685,910,0.04197764782292534,Ariza,-0.0857509452139413,859,0.04252827763486404,2014-15 -> 2015-16
203901,Payton,2014,-0.10487038681357343,708,0.03696179177034168,Payton,-0.07982194780100749,730,0.0378997641447048,2014-15 -> 2015-16
203457,Noel,2014,-0.12417235639553476,653,0.03492740161250507,Noel,-0.10533058639131126,587,0.035898680066460506,2014-15 -> 2015-16
201147,Brewer,2014,-0.11389413305478864,805,0.03854951025555485,Brewer,-0.20273530102124485,552,0.04911916959532382,2014-15 -> 2015-16
203487,Carter-Williams,2014,-0.10394825515060564,919,0.03418854975070914,Carter-Williams,-0.04917921104962642,555,0.04223437091914864,2014-15 -> 2015-16
203506,Oladipo,2014,-0.0910983208217613,1086,0.032647190847437405,Oladipo,-0.04662503098494098,970,0.035453803393366755,2014-15 -> 2015-16
203083,Drummond,2014,-0.12977893276167116,961,0.02913819379508076,Drummond,-0.04907808955546323,1060,0.02844651496294485,2014-15 -> 2015-16
203079,Waiters,2014,-0.14149886221631097,946,0.035798404015358595,Waiters,-0.11370499890956957,706,0.042912847089981956,2014-15 -> 2015-16
201566,Westbrook,2014,-0.09488844188140774,1471,0.02768217244040133,Westbrook,-0.08658351223756156,1444,0.028384046995702746,2014-15 -> 2015-16
201939,Curry,2015,0.1917094055333505,1598,0.030976937239083565,Curry,0.10719952730714864,1443,0.03239853785016617,2015-16 -> 2016-17
200755,Redick,2015,0.21655245778068735,880,0.04106294352192972,Redick,0.11400454497444713,890,0.04160731680881464,2015-16 -> 2016-17
201142,Durant,2015,0.11012664054119822,1381,0.030408833343389285,Durant,0.10606895614926129,1026,0.03418925046101423,2015-16 -> 2016-17
1626157,Towns,2015,0.13146325808609582,1153,0.028927535373774554,Towns,0.09872805299274764,1480,0.026832185446955637,2015-16 -> 2016-17
202696,Vucevic,2015,0.14138397541452247,1046,0.029712979781306464,Vucevic,0.06037137777114973,1031,0.031207152914284206,2015-16 -> 2016-17
202691,Thompson,2015,0.10095686612520094,1386,0.03242807858661126,Thompson,0.10608430698274468,1376,0.03262911827746813,2015-16 -> 2016-17
202695,Leonard,2015,0.11934293682864278,1090,0.03315286368371249,Leonard,0.08885635972272315,1312,0.03071845413962414,2015-16 -> 2016-17
200746,Aldridge,2015,0.11340384054454003,1045,0.029603882315886683,Aldridge,0.05458516399114859,1049,0.030370520016361854,2015-16 -> 2016-17
101108,Paul,2015,0.10594213972200953,1114,0.03363254252360885,Paul,0.1639045677705895,785,0.04182061451419305,2015-16 -> 2016-17
1717,Nowitzki,2015,0.09393325319821733,1112,0.03399049226020899,Nowitzki,0.09391123291707613,678,0.04344571764895217,2015-16 -> 2016-17
101162,Gortat,2015,0.13657182267936488,764,0.03332531867607404,Gortat,0.12572991588108184,674,0.03531330870207116,2015-16 -> 2016-17
201572,Lopez,2015,0.08782955017975809,1157,0.028151980691710345,Lopez,0.06730813979125966,1172,0.033043369971086145,2015-16 -> 2016-17
2561,West,2015,0.20379331573442908,448,0.045489748343179225,West,0.18408508775354357,252,0.06045528687558816,2015-16 -> 2016-17
202683,Freedom,2015,0.12472005074470584,719,0.03559554097253265,Freedom,0.01678422160138164,737,0.0356536005786736,2015-16 -> 2016-17
201162,Dudley,2015,0.18412797214673973,487,0.0551714069192134,Dudley,0.11787853185306402,346,0.06779699769374856,2015-16 -> 2016-17
201954,Collison,2015,0.11346272368743342,776,0.03976030449621387,Collison,0.101710882184389,714,0.041038402302786145,2015-16 -> 2016-17
201160,Smith,2015,0.17140619035412893,503,0.043434566918707805,Smith,0.25689620534606616,329,0.05948584175806813,2015-16 -> 2016-17
2207,Johnson,2015,0.09855234494935579,859,0.03947546041935354,Johnson,0.11052408961314285,626,0.047173977124530066,2015-16 -> 2016-17
202355,Whiteside,2015,0.11881562180775035,682,0.034224420760706475,Whiteside,0.07077449990563862,973,0.029030554546935233,2015-16 -> 2016-17
203468,McCollum,2015,0.054718705325103464,1431,0.030241748249011643,McCollum,0.09736812269790467,1441,0.02975724998020418,2015-16 -> 2016-17
2200,Gasol,2015,0.07461996882930305,995,0.03158827453015042,Gasol,0.1554379969761091,604,0.04274988381469155,2015-16 -> 2016-17
201577,Lopez,2015,0.11053128749796573,662,0.03689444006541503,Lopez,0.08217662833253599,775,0.03439318901364412,2015-16 -> 2016-17
201167,Afflalo,2015,0.08748066999582567,799,0.03976677454052583,Afflalo,0.08644109293159347,420,0.056461093958622005,2015-16 -> 2016-17
203114,Middleton,2015,0.060686452479967234,1142,0.033239557317015715,Middleton,0.08261971032046422,333,0.06207385265989773,2015-16 -> 2016-17
2744,Jefferson,2015,0.12622559785115586,505,0.04214736078519937,Jefferson,0.16851279943265154,471,0.04339275443134605,2015-16 -> 2016-17
201143,Horford,2015,0.05849423188148478,1048,0.03316888565160234,Horford,0.041906120507608224,801,0.039322995303807465,2015-16 -> 2016-17
201152,Young,2015,0.06249809836569607,963,0.03129639265371362,Young,0.0673199911578501,687,0.03961938996677559,2015-16 -> 2016-17
203459,Crabbe,2015,0.08636395197050203,678,0.04523973424525908,Crabbe,0.1277625947287709,647,0.047457682371545636,2015-16 -> 2016-17
203141,Teletovic,2015,0.07457217717431382,777,0.04510013681297832,Teletovic,-0.05406111009013356,418,0.06426266613690546,2015-16 -> 2016-17
101107,Williams,2015,0.07725799390619464,747,0.04470067662916461,Williams,-0.014668259232712089,704,0.045704217281528355,2015-16 -> 2016-17
202324,Favors,2015,0.06940071562072984,811,0.032731727522180454,Favors,-0.018974713224305585,417,0.04549028567973294,2015-16 -> 2016-17
203999,Jokic,2015,0.09367406522901793,600,0.0420657606191007,Jokic,0.24167139151390024,854,0.03560690974192217,2015-16 -> 2016-17
203095,Fournier,2015,0.058425207847154395,929,0.03855117515882393,Fournier,-0.015520507780683323,930,0.038079823070288885,2015-16 -> 2016-17
201188,Gasol,2015,0.07496201726707537,707,0.03607990178914659,Gasol,0.07665147319822503,1160,0.03193886207652553,2015-16 -> 2016-17
202734,Moore,2015,0.13596814818921946,389,0.05603847754618201,Moore,0.09868537790747384,619,0.04575829761417566,2015-16 -> 2016-17
201585,Koufos,2015,0.1187722150224841,444,0.04474403621284324,Koufos,0.12460914586530909,392,0.04675366950056831,2015-16 -> 2016-17
2594,Korver,2015,0.08314736717391433,617,0.05208759049702281,Korver,0.21596338302541818,515,0.05787254000685359,2015-16 -> 2016-17
201933,Griffin,2015,0.08477648233453985,603,0.039197224823377494,Griffin,0.00826905938698091,971,0.032254006188788355,2015-16 -> 2016-17
201586,Ibaka,2015,0.05861696103109376,869,0.036142585736879,Ibaka,0.11319559323587741,982,0.03607609937497393,2015-16 -> 2016-17
204456,McConnell,2015,0.109089698624457,464,0.048937956181150044,McConnell,-0.03659531903592517,512,0.04485515798199138,2015-16 -> 2016-17
202685,Valanciunas,2015,0.09186487261107971,536,0.04025026135423386,Valanciunas,0.11001035509490573,702,0.03534329390036771,2015-16 -> 2016-17
2747,Smith,2015,0.0569110982763098,850,0.043416545663054355,Smith,-0.10017953203526667,356,0.07039811579002574,2015-16 -> 2016-17
203086,Leonard,2015,0.10623196778387263,435,0.058705214824567926,Leonard,-0.03434803848465865,378,0.06375287009537019,2015-16 -> 2016-17
203490,Porter Jr.,2015,0.0628454077582479,717,0.04297727665463726,Porter Jr.,0.19148287185623178,803,0.04150701339757531,2015-16 -> 2016-17
203933,Warren,2015,0.10000193327146564,441,0.04918950104077277,Warren,0.04417104890248459,814,0.035578279322967726,2015-16 -> 2016-17
1626143,Okafor,2015,0.05608920782659118,781,0.03364774284175108,Okafor,0.05316218248592376,471,0.04348016297300572,2015-16 -> 2016-17
202694,Morris Sr.,2015,0.04393358257356732,945,0.03660446277847103,Morris Sr.,0.0367140419426159,1007,0.03608093108879911,2015-16 -> 2016-17
2564,Diaw,2015,0.10790867826013222,383,0.053989252656770924,Diaw,-0.06773697363151895,327,0.06092457415154388,2015-16 -> 2016-17
2216,Randolph,2015,0.04541585452472584,907,0.032302125597494465,Randolph,-0.006656057262120166,964,0.032345837313546934,2015-16 -> 2016-17
2546,Anthony,2015,0.031431538759626856,1307,0.030158391052049583,Anthony,0.07552319467867845,1389,0.030066083994480696,2015-16 -> 2016-17
202328,Monroe,2015,0.043574671664758494,941,0.03108609341821411,Monroe,0.01599649303737792,726,0.035056258535177014,2015-16 -> 2016-17
203082,Ross,2015,0.0640518642854648,626,0.04926971549982554,Ross,0.036692764159059164,746,0.04478251839184713,2015-16 -> 2016-17
202718,Parsons,2015,0.05860167001919578,651,0.04520630996109824,Parsons,-0.266781263173078,222,0.07938664386281663,2015-16 -> 2016-17
203476,Dieng,2015,0.06552708888082046,579,0.038987605307634586,Dieng,0.0781920352948487,661,0.03746910695802981,2015-16 -> 2016-17
203552,Curry,2015,0.1465864708891358,224,0.08170711790665768,Curry,0.14120534635632437,703,0.045542457436790584,2015-16 -> 2016-17
2225,Parker,2015,0.04432138477500767,710,0.03809431461196407,Parker,-0.008032988487002712,569,0.043254491496087843,2015-16 -> 2016-17
2733,Livingston,2015,0.08295515459062108,379,0.0488603239458248,Livingston,0.12254756181628998,316,0.05267758731732058,2015-16 -> 2016-17
203918,Hood,2015,0.02961917365599572,972,0.038483509310634205,Hood,-0.007031529360062734,666,0.04651726228997451,2015-16 -> 2016-17
101112,Frye,2015,0.0820083833747679,347,0.0697258140753132,Frye,0.10998674346220105,520,0.05592139726066599,2015-16 -> 2016-17
203078,Beal,2015,0.035481486008907055,799,0.03997955702943198,Beal,0.10432798262328992,1322,0.03217092073435351,2015-16 -> 2016-17
201589,Arthur,2015,0.056012656890121505,489,0.048825342605074054,Arthur,0.12538001454040318,215,0.08468597259475112,2015-16 -> 2016-17
203076,Davis,2015,0.023603746989378168,1136,0.028727070756239464,Davis,0.09406077844457243,1526,0.02502003479833558,2015-16 -> 2016-17
201584,Lee,2015,0.0409433198695493,639,0.045381258173240756,Lee,0.07431303841690125,704,0.04401512310762667,2015-16 -> 2016-17
204060,Ingles,2015,0.08598336420885412,291,0.07730199496797142,Ingles,0.12604386426772182,451,0.06001683429991565,2015-16 -> 2016-17
201583,Anderson,2015,0.026746986449041995,929,0.03814573816236226,Anderson,0.07156163807715654,773,0.046443565998824786,2015-16 -> 2016-17
203926,McDermott,2015,0.038142398330114846,644,0.04603694689593488,McDermott,0.03434214569571616,497,0.05284230543056526,2015-16 -> 2016-17
203124,O'Quinn,2015,0.08673823588918164,271,0.06065148585379785,O'Quinn,0.08164483189791559,413,0.046764463429247526,2015-16 -> 2016-17
202357,Bjelica,2015,0.09926948693247428,235,0.07969628352304059,Bjelica,-0.029269897394256186,356,0.06409123224565504,2015-16 -> 2016-17
1626167,Turner,2015,0.043449686220485076,530,0.04186301790679076,Turner,0.1072438860342578,869,0.03415692939613864,2015-16 -> 2016-17
101161,Johnson,2015,0.05305140771994376,426,0.0473938006154441,Johnson,0.061618708967133395,370,0.05310117108781525,2015-16 -> 2016-17
203089,Henson,2015,0.07467910805836446,291,0.054460990086518335,Henson,-0.042423643123489674,309,0.05256087933202801,2015-16 -> 2016-17
201627,Morrow,2015,0.06046943598693833,333,0.06988766672038668,Morrow,-0.033834505316904816,252,0.07810506556930175,2015-16 -> 2016-17
201988,Mills,2015,0.03146404293474701,612,0.04963820033932913,Mills,0.06487875614035361,621,0.050289263900149414,2015-16 -> 2016-17
202498,Thomas,2015,0.04728807676151319,382,0.05683265113845831,Thomas,-0.0033790985354712677,244,0.07383152313739219,2015-16 -> 2016-17
201976,Beverley,2015,0.029315597775690712,594,0.05073573634716245,Beverley,-0.009383220056477548,543,0.05312119786197168,2015-16 -> 2016-17
1626196,Richardson,2015,0.06294317878808584,272,0.07090213403172273,Richardson,-0.06454691696272179,513,0.05241087719965489,2015-16 -> 2016-17
204020,Johnson,2015,0.06821228013986486,243,0.07027189608429626,Johnson,-0.03596336504849704,824,0.03857890315534136,2015-16 -> 2016-17
200826,Barea,2015,0.022217536575206417,711,0.043343936546801215,Barea,-0.01202201338035473,343,0.06419398919211475,2015-16 -> 2016-17
203110,Green,2015,0.019056896555181807,819,0.03896601675888406,Green,-0.1564256875810616,650,0.04453604985491711,2015-16 -> 2016-17
201609,Dragic,2015,0.017119646133537572,875,0.0368561733778926,Dragic,0.052669659066741696,1124,0.03295775455180061,2015-16 -> 2016-17
2403,Hilario,2015,0.03860483629241074,384,0.047004342441642526,Hilario,0.014002619018527446,397,0.04374014729254181,2015-16 -> 2016-17
203482,Olynyk,2015,0.024811982605493874,556,0.048887700948302096,Olynyk,0.06868671951486174,508,0.050653507438454995,2015-16 -> 2016-17
1938,Ginobili,2015,0.03061207341731432,435,0.05601692876469129,Ginobili,-0.06340831568287554,439,0.058258339871866315,2015-16 -> 2016-17
