actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,actionId,gameId,ABS_TIME,SHOT_CLOCK_APPROX,SHOT_CLOCK_SOURCE,shotValue,contest_score,contest_label,contest_reasons
537,PT01M11.00S,3,1610612744,GSW,201939,Curry,S. Curry,8,14,2,Made,1,81.0,75.0,156,h,Curry 2' Running Finger Roll Layup (27 PTS),Made Shot,Running Finger Roll Layup Shot,1,394,21800002,2089,16.0,def_reb(24),2,1,borderline,distance: at-rim/very close
547,PT00M40.70S,3,1610612744,GSW,201939,Curry,S. Curry,7,51,5,Missed,1,,,0,h,MISS Curry 5' Driving Layup,Missed Shot,Driving Layup Shot,1,402,21800002,2120,7.0,off_reb(14),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
649,PT06M51.00S,4,1610612744,GSW,201939,Curry,S. Curry,-112,0,11,Missed,1,,,0,h,MISS Curry 11' Jump Shot,Missed Shot,Jump Shot,1,476,21800002,2469,17.0,def_reb(24),2,0,likely_open,"subType: open-like, distance: mid-range"
654,PT06M24.00S,4,1610612744,GSW,201939,Curry,S. Curry,6,25,3,Made,1,95.0,89.0,184,h,Curry 3' Driving Layup (29 PTS) (Durant 5 AST),Made Shot,Driving Layup Shot,1,480,21800002,2496,10.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
724,PT01M46.00S,4,1610612744,GSW,201939,Curry,S. Curry,38,171,18,Made,1,101.0,97.0,198,h,Curry 18' Pullup Jump Shot (31 PTS),Made Shot,Pullup Jump shot,1,531,21800002,2774,13.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
35,PT09M27.00S,1,1610612744,GSW,201939,Curry,S. Curry,-82,141,16,Made,1,5.0,6.0,11,v,Curry 16' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,25,21800024,153,13.0,keep_clock(15),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
94,PT05M24.00S,1,1610612744,GSW,201939,Curry,S. Curry,212,132,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,69,21800024,396,9.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
120,PT03M39.00S,1,1610612744,GSW,201939,Curry,S. Curry,-160,0,16,Made,1,19.0,21.0,40,v,Curry 16' Pullup Jump Shot (4 PTS) (Looney 1 AST),Made Shot,Pullup Jump shot,1,87,21800024,501,16.0,def_reb(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
124,PT03M08.00S,1,1610612744,GSW,201939,Curry,S. Curry,57,46,7,Missed,1,,,0,v,MISS Curry 7' Driving Layup,Missed Shot,Driving Layup Shot,1,89,21800024,532,14.0,made_fg(24),2,2,likely_contested,subType: contested-like
255,PT07M12.00S,2,1610612744,GSW,201939,Curry,S. Curry,104,164,19,Made,1,43.0,45.0,88,v,Curry 19' Jump Shot (6 PTS),Made Shot,Jump Shot,1,185,21800024,1008,15.0,made_fg(24),2,-1,likely_open,subType: open-like
304,PT07M32.00S,2,1610612744,GSW,201939,Curry,S. Curry,24,26,4,Missed,1,,,0,v,MISS Curry 4' Layup,Missed Shot,Layup Shot,1,177,21800024,988,6.0,made_fg(24),2,1,borderline,distance: at-rim/very close
314,PT04M18.00S,2,1610612744,GSW,201939,Curry,S. Curry,171,179,25,Made,1,60.0,59.0,119,v,Curry 25' 3PT Jump Shot (9 PTS) (Durant 3 AST),Made Shot,Jump Shot,1,222,21800024,1182,13.0,final_ft(24),3,-1,likely_open,subType: open-like
321,PT03M12.00S,2,1610612744,GSW,201939,Curry,S. Curry,-227,64,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,227,21800024,1248,17.0,def_reb(24),3,-1,likely_open,subType: open-like
378,PT10M24.00S,3,1610612744,GSW,201939,Curry,S. Curry,-13,13,2,Made,1,86.0,75.0,161,v,Curry 2' Layup (11 PTS),Made Shot,Layup Shot,1,267,21800024,1536,21.0,turnover(24),2,1,borderline,distance: at-rim/very close
390,PT09M17.00S,3,1610612744,GSW,201939,Curry,S. Curry,-137,214,25,Made,1,88.0,80.0,168,v,Curry 25' 3PT Jump Shot (14 PTS) (Durant 4 AST),Made Shot,Jump Shot,1,277,21800024,1603,13.0,made_fg(24),3,-1,likely_open,subType: open-like
399,PT08M19.00S,3,1610612744,GSW,201939,Curry,S. Curry,-50,132,14,Missed,1,,,0,v,MISS Curry 14' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,285,21800024,1661,18.0,def_reb(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
409,PT07M43.00S,3,1610612744,GSW,201939,Curry,S. Curry,161,185,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,292,21800024,1697,11.0,def_reb(24),3,-1,likely_open,subType: open-like
428,PT06M12.00S,3,1610612744,GSW,201939,Curry,S. Curry,-24,134,14,Missed,1,,,0,v,MISS Curry 14' Floating Jump Shot,Missed Shot,Floating Jump shot,1,306,21800024,1788,4.0,def_foul_14(14),2,4,likely_contested,"subType: contested-like, distance: mid-range, clock: late (<=5s)"
441,PT05M19.00S,3,1610612744,GSW,201939,Curry,S. Curry,27,26,4,Made,1,98.0,84.0,182,v,Curry 4' Driving Layup (16 PTS),Made Shot,Driving Layup Shot,1,319,21800024,1841,7.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
471,PT03M18.00S,3,1610612744,GSW,201939,Curry,S. Curry,4,8,1,Made,1,98.0,88.0,186,v,Curry 1' Driving Layup (18 PTS),Made Shot,Driving Layup Shot,1,342,21800024,1962,15.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
485,PT02M12.00S,3,1610612744,GSW,201939,Curry,S. Curry,-154,27,16,Made,1,98.0,92.0,190,v,Curry 16' Step Back Jump Shot (20 PTS),Made Shot,Step Back Jump shot,1,352,21800024,2028,9.0,turnover(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
489,PT01M15.00S,3,1610612744,GSW,201939,Curry,S. Curry,97,17,10,Made,1,100.0,94.0,194,v,Curry 10' Pullup Jump Shot (22 PTS),Made Shot,Pullup Jump shot,1,356,21800024,2085,2.0,made_fg(24),2,5,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range, clock: late (<=5s)"
494,PT00M40.40S,3,1610612744,GSW,201939,Curry,S. Curry,-226,105,25,Made,1,100.0,97.0,197,v,Curry 25' 3PT Jump Shot (25 PTS) (Jerebko 1 AST),Made Shot,Jump Shot,1,361,21800024,2120,11.0,off_reb(14),3,-1,likely_open,subType: open-like
501,PT00M05.70S,3,1610612744,GSW,201939,Curry,S. Curry,-46,233,24,Missed,1,,,0,v,MISS Curry 24' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,365,21800024,2155,7.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
589,PT07M25.00S,4,1610612744,GSW,201939,Curry,S. Curry,156,193,25,Made,1,111.0,110.0,221,v,Curry 25' 3PT Jump Shot (28 PTS) (Durant 5 AST),Made Shot,Jump Shot,1,424,21800024,2435,12.0,def_reb(24),3,-1,likely_open,subType: open-like
604,PT06M02.00S,4,1610612744,GSW,201939,Curry,S. Curry,33,16,4,Missed,1,,,0,v,MISS Curry 4' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,435,21800024,2518,15.0,def_reb(24),2,1,borderline,distance: at-rim/very close
621,PT04M41.00S,4,1610612744,GSW,201939,Curry,S. Curry,135,211,25,Missed,1,,,0,v,MISS Curry 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,448,21800024,2599,11.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
654,PT01M45.00S,4,1610612744,GSW,201939,Curry,S. Curry,101,231,25,Made,1,121.0,122.0,243,v,Curry 25' 3PT Jump Shot (31 PTS) (Durant 7 AST),Made Shot,Jump Shot,1,473,21800024,2775,9.0,turnover(24),3,-1,likely_open,subType: open-like
674,PT00M29.20S,4,1610612744,GSW,201939,Curry,S. Curry,-27,13,3,Missed,1,,,0,v,MISS Curry 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,488,21800024,2851,8.0,off_reb(14),2,1,borderline,distance: at-rim/very close
15,PT11M18.00S,1,1610612744,GSW,201939,Curry,S. Curry,-68,239,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,10,21800038,42,19.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
54,PT08M03.00S,1,1610612744,GSW,201939,Curry,S. Curry,-149,188,24,Missed,1,,,0,v,MISS Curry 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,41,21800038,237,21.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
128,PT03M20.00S,1,1610612744,GSW,201939,Curry,S. Curry,11,261,26,Made,1,13.0,20.0,33,v,Curry 26' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,102,21800038,520,14.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
161,PT02M01.00S,1,1610612744,GSW,201939,Curry,S. Curry,-6,9,1,Made,1,13.0,25.0,38,v,Curry 1' Driving Finger Roll Layup (8 PTS),Made Shot,Driving Finger Roll Layup Shot,1,126,21800038,599,19.0,def_reb(24),2,1,borderline,distance: at-rim/very close
179,PT00M25.70S,1,1610612744,GSW,201939,Curry,S. Curry,22,10,2,Missed,1,,,0,v,MISS Curry 2' Running Finger Roll Layup,Missed Shot,Running Finger Roll Layup Shot,1,141,21800038,695,19.0,def_reb(24),2,1,borderline,distance: at-rim/very close
295,PT05M12.00S,2,1610612744,GSW,201939,Curry,S. Curry,-228,-7,0,Made,1,34.0,41.0,75,v,Curry 3PT Fadeaway Jumper (11 PTS) (Looney 1 AST),Made Shot,Fadeaway Jump Shot,1,224,21800038,1128,9.0,made_fg(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3"
311,PT04M30.00S,2,1610612744,GSW,201939,Curry,S. Curry,25,26,4,Missed,1,,,0,v,MISS Curry 4' Driving Layup,Missed Shot,Driving Layup Shot,1,234,21800038,1170,9.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
326,PT03M59.00S,2,1610612744,GSW,201939,Curry,S. Curry,92,224,24,Missed,1,,,0,v,MISS Curry 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,246,21800038,1201,17.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
341,PT03M05.00S,2,1610612744,GSW,201939,Curry,S. Curry,-4,8,1,Missed,1,,,0,v,MISS Curry 1' Reverse Layup,Missed Shot,Reverse Layup Shot,1,259,21800038,1255,8.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
420,PT10M21.00S,3,1610612744,GSW,201939,Curry,S. Curry,46,249,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,310,21800038,1539,8.0,def_foul_14(14),3,-1,likely_open,subType: open-like
438,PT08M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,31,26,4,Made,1,53.0,55.0,108,v,Curry 4' Running Finger Roll Layup (14 PTS),Made Shot,Running Finger Roll Layup Shot,1,325,21800038,1664,16.0,made_fg(24),2,1,borderline,distance: at-rim/very close
444,PT07M36.00S,3,1610612744,GSW,201939,Curry,S. Curry,106,227,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,329,21800038,1704,9.0,made_fg(24),3,-1,likely_open,subType: open-like
503,PT04M15.00S,3,1610612744,GSW,201939,Curry,S. Curry,231,43,0,Missed,1,,,0,v,MISS Curry 3PT Jump Shot,Missed Shot,Jump Shot,1,370,21800038,1905,14.0,keep_clock(18),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
507,PT03M55.00S,3,1610612744,GSW,201939,Curry,S. Curry,-7,195,20,Made,1,70.0,65.0,135,v,Curry 20' Pullup Jump Shot (16 PTS),Made Shot,Pullup Jump shot,1,373,21800038,1925,10.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
523,PT02M32.00S,3,1610612744,GSW,201939,Curry,S. Curry,-160,223,27,Missed,1,,,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,385,21800038,2008,19.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
542,PT00M53.50S,3,1610612744,GSW,201939,Curry,S. Curry,222,10,0,Made,1,75.0,70.0,145,v,Curry 3PT Jump Shot (19 PTS) (Iguodala 2 AST),Made Shot,Jump Shot,1,400,21800038,2107,18.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
548,PT00M33.40S,3,1610612744,GSW,201939,Curry,S. Curry,15,273,27,Missed,1,,,0,v,MISS Curry 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,404,21800038,2127,20.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
603,PT08M16.00S,4,1610612744,GSW,201939,Curry,S. Curry,-132,217,25,Made,1,89.0,79.0,168,v,Curry 25' 3PT Jump Shot (22 PTS) (Durant 4 AST),Made Shot,Jump Shot,1,443,21800038,2384,12.0,made_fg(24),3,-1,likely_open,subType: open-like
610,PT07M36.00S,4,1610612744,GSW,201939,Curry,S. Curry,169,175,24,Made,1,89.0,82.0,171,v,Curry 24' 3PT Jump Shot (25 PTS) (Durant 5 AST),Made Shot,Jump Shot,1,448,21800038,2424,10.0,turnover(24),3,-1,likely_open,subType: open-like
620,PT07M05.00S,4,1610612744,GSW,201939,Curry,S. Curry,81,237,25,Made,1,89.0,85.0,174,v,Curry 25' 3PT Jump Shot (28 PTS) (Green 3 AST),Made Shot,Jump Shot,1,454,21800038,2455,19.0,def_reb(24),3,-1,likely_open,subType: open-like
661,PT03M52.00S,4,1610612744,GSW,201939,Curry,S. Curry,73,262,27,Missed,1,,,0,v,MISS Curry 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,483,21800038,2648,11.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
674,PT02M04.00S,4,1610612744,GSW,201939,Curry,S. Curry,108,36,11,Made,1,97.0,95.0,192,v,Curry 11' Driving Floating Bank Jump Shot (30 PTS),Made Shot,Driving Floating Bank Jump Shot,1,492,21800038,2756,10.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
691,PT00M33.30S,4,1610612744,GSW,201939,Curry,S. Curry,220,83,24,Missed,1,,,0,v,MISS Curry 24' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,507,21800038,2847,15.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
11,PT11M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,-208,172,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,6,21800047,43,17.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
28,PT09M02.00S,1,1610612744,GSW,201939,Curry,S. Curry,-5,47,5,Made,1,6.0,7.0,13,h,Curry 5' Driving Finger Roll Layup (2 PTS) (Thompson 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,20,21800047,178,,stale_reset(24),2,1,borderline,distance: at-rim/very close
53,PT06M24.00S,1,1610612744,GSW,201939,Curry,S. Curry,214,125,25,Missed,1,,,0,h,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,37,21800047,336,11.0,made_fg(24),3,-1,likely_open,subType: open-like
110,PT03M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,96,91,13,Made,1,21.0,18.0,39,h,Curry 13' Driving Floating Bank Jump Shot (4 PTS) (Looney 1 AST),Made Shot,Driving Floating Bank Jump Shot,1,80,21800047,523,13.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
122,PT02M40.00S,1,1610612744,GSW,201939,Curry,S. Curry,-49,252,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,88,21800047,560,16.0,turnover(24),3,-1,likely_open,subType: open-like
143,PT01M09.00S,1,1610612744,GSW,201939,Curry,S. Curry,-234,71,24,Missed,1,,,0,h,MISS Curry 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,104,21800047,651,18.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
164,PT00M01.50S,1,1610612744,GSW,201939,Curry,S. Curry,-138,530,55,Missed,1,,,0,h,MISS Curry 55' 3PT Jump Shot,Missed Shot,Jump Shot,1,119,21800047,719,22.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
270,PT04M57.00S,2,1610612744,GSW,201939,Curry,S. Curry,174,188,26,Made,1,56.0,39.0,95,h,Curry 26' 3PT Step Back Jump Shot (7 PTS) (Durant 2 AST),Made Shot,Step Back Jump shot,1,186,21800047,1143,8.0,off_reb(14),3,3,likely_contested,"subType: contested-like, text: pressure-move"
296,PT03M23.00S,2,1610612744,GSW,201939,Curry,S. Curry,4,31,3,Made,1,58.0,41.0,99,h,Curry 3' Cutting Finger Roll Layup Shot (9 PTS) (Green 6 AST),Made Shot,Cutting Finger Roll Layup Shot,1,205,21800047,1237,9.0,made_fg(24),2,1,borderline,distance: at-rim/very close
305,PT02M30.00S,2,1610612744,GSW,201939,Curry,S. Curry,139,223,26,Made,1,61.0,41.0,102,h,Curry 26' 3PT Step Back Jump Shot (12 PTS) (Green 7 AST),Made Shot,Step Back Jump shot,1,212,21800047,1290,14.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
318,PT01M19.00S,2,1610612744,GSW,201939,Curry,S. Curry,0,29,3,Made,1,63.0,45.0,108,h,Curry 3' Driving Finger Roll Layup (14 PTS) (Jones 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,221,21800047,1361,10.0,made_fg(24),2,1,borderline,distance: at-rim/very close
423,PT06M11.00S,3,1610612744,GSW,201939,Curry,S. Curry,-227,3,0,Made,1,85.0,58.0,143,h,Curry 3PT Jump Shot (18 PTS) (Green 8 AST),Made Shot,Jump Shot,1,298,21800047,1789,9.0,turnover(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
457,PT04M52.00S,3,1610612744,GSW,201939,Curry,S. Curry,186,177,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,321,21800047,1868,13.0,final_ft(24),3,-1,likely_open,subType: open-like
474,PT03M47.00S,3,1610612744,GSW,201939,Curry,S. Curry,13,41,4,Made,1,93.0,67.0,160,h,Curry 4' Driving Floating Jump Shot (20 PTS),Made Shot,Driving Floating Jump Shot,1,333,21800047,1933,13.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
501,PT01M53.00S,3,1610612744,GSW,201939,Curry,S. Curry,-75,243,25,Made,1,99.0,74.0,173,h,Curry 25' 3PT Pullup Jump Shot (23 PTS),Made Shot,Pullup Jump shot,1,351,21800047,2047,14.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
506,PT01M28.00S,3,1610612744,GSW,201939,Curry,S. Curry,96,245,26,Made,1,102.0,76.0,178,h,Curry 26' 3PT Pullup Jump Shot (26 PTS) (Jerebko 2 AST),Made Shot,Pullup Jump shot,1,355,21800047,2072,15.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
518,PT00M28.50S,3,1610612744,GSW,201939,Curry,S. Curry,87,267,28,Made,1,106.0,81.0,187,h,Curry 28' 3PT Pullup Jump Shot (29 PTS),Made Shot,Pullup Jump shot,1,364,21800047,2132,15.0,made_fg(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
521,PT00M03.80S,3,1610612744,GSW,201939,Curry,S. Curry,149,297,33,Missed,1,,,0,h,MISS Curry 33' 3PT Jump Shot,Missed Shot,Jump Shot,1,367,21800047,2157,20.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
44,PT09M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,154,197,25,Made,1,10.0,8.0,18,h,Curry 25' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,31,21800062,163,6.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
61,PT07M53.00S,1,1610612744,GSW,201939,Curry,S. Curry,5,12,1,Made,1,14.0,12.0,26,h,Curry 1' Cutting Layup Shot (5 PTS) (Jones 1 AST),Made Shot,Cutting Layup Shot,1,43,21800062,247,10.0,made_fg(24),2,1,borderline,distance: at-rim/very close
121,PT04M22.00S,1,1610612744,GSW,201939,Curry,S. Curry,-170,227,28,Made,1,29.0,22.0,51,h,Curry 28' 3PT Step Back Jump Shot (8 PTS),Made Shot,Step Back Jump shot,1,86,21800062,458,15.0,made_fg(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
125,PT04M05.00S,1,1610612744,GSW,201939,Curry,S. Curry,9,18,2,Missed,1,,,0,h,MISS Curry 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,89,21800062,475,17.0,turnover(24),2,1,borderline,distance: at-rim/very close
135,PT03M30.00S,1,1610612744,GSW,201939,Curry,S. Curry,-154,272,31,Made,1,32.0,22.0,54,h,Curry 31' 3PT Running Jump Shot (11 PTS) (Jerebko 1 AST),Made Shot,Running Jump Shot,1,99,21800062,510,20.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
139,PT03M04.00S,1,1610612744,GSW,201939,Curry,S. Curry,-11,62,6,Made,1,34.0,25.0,59,h,Curry 6' Driving Finger Roll Layup (13 PTS),Made Shot,Driving Finger Roll Layup Shot,1,101,21800062,536,11.0,made_fg(24),2,0,likely_open,
142,PT02M48.00S,1,1610612744,GSW,201939,Curry,S. Curry,-7,331,33,Made,1,37.0,25.0,62,h,Curry 33' 3PT Running Pull-Up Jump Shot (16 PTS),Made Shot,Running Pull-Up Jump Shot,1,104,21800062,552,21.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
