personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1630163,Ball,1003,991,965.4566139743224,25.54338602567759,2.645728373359429
1630175,Anthony,543,537,523.3166121908127,13.683387809187252,2.614738638721373
1629599,Coffey,510,581,566.2620081855983,14.737991814401653,2.602676071252588
1626220,O'Neale,570,661,644.2493671599902,16.750632840009757,2.600019137567675
1641706,Miller,491,500,487.4298820073976,12.570117992602377,2.5788513729032876
1630166,Avdija,844,929,905.9076881590129,23.092311840987122,2.5490772020208023
1631223,Roddy,125,133,129.6989752185902,3.301024781409808,2.5451236793580088
203903,Clarkson,492,486,473.9917402879458,12.008259712054212,2.5334269264882234
204001,Porziņģis,574,657,641.3757925295806,15.624207470419378,2.436041910527778
1631093,Ivey,413,443,432.5721935739274,10.427806426072607,2.4106455464606777
202710,Butler,263,297,290.094066281878,6.905933718122014,2.3805760665407854
1630692,Goodwin,144,152,148.47868257769122,3.5213174223087833,2.371581997736473
1629028,Ayton,468,536,523.8179761916989,12.182023808301096,2.325617123852137
1630583,Aldama,648,746,729.2637277179448,16.73627228205521,2.2949515650410346
1628415,Brooks,895,954,933.0374111449225,20.962588855077456,2.246701593919854
1629632,White,1121,1232,1207.2130943038028,24.78690569619721,2.0532319671509267
1629726,Mathews,257,289,283.3185952037443,5.68140479625572,2.00529892476023
1630215,Butler,453,466,457.0036706163488,8.996329383651187,1.9685421095408284
201144,Conley,468,501,491.35063351248874,9.649366487511259,1.9638413367086118
203992,Bogdanović,486,519,509.09404128893914,9.905958711060862,1.9457975245605843
1629622,Strus,373,443,434.7731714378882,8.226828562111791,1.8922072888791819
203937,Anderson,303,309,303.31068886903273,5.689311130967269,1.87573091962963
1626167,Turner,811,936,919.511921634094,16.48807836590595,1.7931317742228665
1628404,Hart,770,892,876.4723316286431,15.527668371356867,1.7716076246728125
1630534,Agbaji,534,633,622.3065589594697,10.693441040530274,1.718353069406751
1641733,Smith Jr.,568,548,538.7836288505114,9.216371149488623,1.710585390892017
1641705,Wembanyama,857,958,942.8149832872954,15.185016712704623,1.6106023849701154
1629611,Mann,413,470,462.65134892432985,7.348651075670148,1.5883743144838272
1631105,Duren,546,756,744.4868598011922,11.513140198807832,1.5464510330473755
1628378,Mitchell,1320,1403,1382.6578620410864,20.342137958913554,1.4712333256870325
1641732,Jones,129,134,132.10267676469795,1.8973232353020535,1.4362380228686225
1642261,Knecht,557,642,633.3544173883466,8.645582611653367,1.3650443928155847
1629060,Hachimura,576,688,678.9971150638032,9.002884936196779,1.3259072059943504
1631222,LaRavia,337,380,375.14700246119094,4.852997538809063,1.2936221189958506
1630532,Wagner,1161,1178,1163.0025252025425,14.997474797457471,1.2895468046707417
1629111,Landale,152,173,170.8521560171097,2.1478439828902935,1.257128655367187
202691,Thompson,877,938,926.7229642784471,11.27703572155292,1.216871059370229
1630598,Wiggins,728,840,830.4642473358293,9.535752664170673,1.1482422286497607
1627741,Hield,786,859,849.3771271969533,9.622872803046675,1.1329315524998596
1630170,Vassell,889,946,935.6386539596034,10.361346040396597,1.1074077500400548
1629652,Dort,593,686,678.6330562710182,7.366943728981823,1.0855546757352497
1630702,Hardy,414,436,431.3281220620112,4.671877937988825,1.0831352902058766
1631119,Williams,221,255,252.41511406960245,2.5848859303975473,1.0240574140543097
1630530,Murphy III,839,920,910.8519390630001,9.148060936999855,1.004340058057069
1642348,Edwards,378,413,409.0017590376131,3.9982409623868875,0.977558433051841
1630570,Watford,350,357,353.93530752346584,3.0646924765341623,0.8658881305447803
1631117,Kessler,420,562,557.3569352274313,4.643064772568664,0.8330490119736161
1630590,Pippen Jr.,594,657,652.4274637915189,4.572536208481097,0.7008486695856718
1631114,Williams,1168,1254,1245.4418995714868,8.558100428513171,0.6871531751040303
1631209,Wong,105,95,94.599206500749,0.4007934992509945,0.4236708502827858
1629674,Queta,203,264,263.0743585197529,0.9256414802471227,0.35185411718354515
203944,Randle,939,1018,1017.11304260876,0.8869573912400028,0.08720333749056075
1630182,Green,421,457,456.6062262296983,0.39377377030172056,0.0862390579214423
1641737,Bona,192,270,269.78619001456934,0.21380998543065743,0.07925134822713824
203507,Antetokounmpo,1319,1600,1599.011759818008,0.9882401819920688,0.0618031454673661
1626171,Portis,595,619,618.6182898423456,0.3817101576544246,0.061703565330415586
1628369,Tatum,1465,1574,1573.259142127355,0.7408578726449377,0.047090614756384354
1628392,Hartenstein,480,558,557.9201618297508,0.07983817024921791,0.01430993762405099
202699,Harris,805,859,861.2874207339814,-2.2874207339814348,-0.2655812709094728
1629022,Walker IV,212,223,223.63307353042012,-0.6330735304201198,-0.2830845588179143
1630541,Moody,568,618,620.7493379864042,-2.749337986404157,-0.44290559636624377
1626164,Booker,1420,1491,1498.6017022756578,-7.601702275657772,-0.5072526737149504
1631094,Banchero,911,911,915.8088906853228,-4.808890685322808,-0.5250970462575152
203076,Davis,910,975,980.1937500628704,-5.193750062870436,-0.5298691981912068
1631109,Williams,447,540,542.972534897936,-2.9725348979360433,-0.5474548402243578
1630256,Tate,148,156,156.87673158343492,-0.8767315834349176,-0.5588629913153931
203952,Wiggins,839,882,887.3092171967686,-5.3092171967686,-0.5983496069212101
1629027,Young,1376,1350,1359.6908022078521,-9.69080220785213,-0.7127204997571005
1629216,Vincent,420,445,448.2508180718645,-3.250818071864501,-0.7252213913705363
1641740,Clark,120,134,134.99930972646757,-0.9993097264675725,-0.7402277287306491
1642345,Ighodaro,187,226,227.87910413319318,-1.8791041331931808,-0.8246021039620322
1630241,Merrill,424,481,485.0187609279058,-4.0187609279058165,-0.8285767409182268
1630556,Edwards,135,156,157.36405803858491,-1.3640580385849148,-0.8668112575858209
201935,Harden,1295,1297,1308.3883309261403,-11.38833092614027,-0.8704084217867374
1630591,Suggs,481,470,474.54534272619895,-4.545342726198953,-0.9578290499694145
1641739,Camara,716,791,799.9553006074085,-8.955300607408503,-1.1194737263283914
1628368,Fox,1163,1196,1209.8070602991377,-13.807060299137675,-1.1412603992507484
201950,Holiday,573,616,623.5275057390651,-7.527505739065077,-1.2072432406506843
1630168,Okongwu,684,824,834.2420924260088,-10.242092426008753,-1.2277107858603158
