personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff,se,z,ci_lo,ci_hi,significant,shrinkage,points_diff_shrunk
1626181,Powell,945,1093,1002.7143758681025,90.28562413189752,9.004121842147972,37.13257223413789,2.4314400726834995,17.505782552987256,163.06546571080779,above,0.7729471745441563,70.09566701169477
1628973,Brunson,1200,1322,1234.576802764427,87.42319723557307,7.081227918734395,40.04412830741183,2.1831714393790853,8.936705753045885,165.90968871810026,above,0.8251788645052502,72.44252595442657
202685,Valančiūnas,627,698,612.7947587318257,85.20524126817429,13.90436847803756,24.80360328302492,3.435196100176583,36.59017883344545,133.82030370290312,above,0.7705752888380519,65.8646492226971
1629008,Porter Jr.,1048,1249,1166.6700569927839,82.32994300721612,7.056831750651963,38.49441723963191,2.138750211354112,6.880885217537582,157.77900079689465,above,0.7957432036630889,65.8224144885996
1631165,Ellis,464,593,512.169009052843,80.83099094715703,15.782093316547646,28.181379091087067,2.868241141992993,25.595487928626383,136.0664939656877,above,0.587609877247961,47.773233620965314
1628401,White,959,1113,1032.3333283901559,80.66667160984412,7.814014077762805,41.07513424761247,1.963880899903156,0.15940848452368073,161.17393473516455,above,0.7412783689126831,60.15452404525015
203084,Barnes,683,850,770.7776048788469,79.22239512115311,10.278242987301834,32.34785600521913,2.449077153934748,15.82059735092362,142.62419289138262,above,0.7008904004274801,55.82103962508181
1628969,Bridges,1183,1348,1269.604620426258,78.39537957374205,6.174786883448922,40.08608263907613,1.9556757461084961,-0.1733423988471685,156.96410154633128,not distinguishable,0.8207160822606827,64.6464302007377
203078,Beal,694,792,717.1168406194095,74.88315938059054,10.442253638320672,30.82732891193004,2.429116048118301,14.461594713207667,135.30472404797342,above,0.7270661407539069,54.71836516329562
1641729,Sensabaugh,599,707,632.3671864267023,74.63281357329765,11.802132554508873,31.50338258934281,2.3690412723662564,12.886183698185746,136.37944344840957,above,0.6552010370726303,49.197556818864676
1631128,Braun,821,1041,968.1886769418333,72.81132305816675,7.520365068526938,30.892607709800544,2.3569173487114745,12.261811946957685,133.3608341693758,above,0.7877907360931347,57.611516526022754
1630573,Hauser,474,594,522.0787958461958,71.92120415380418,13.775928983523041,30.0476956008313,2.393568049584954,13.027720776174839,130.81468753143352,above,0.5667221485003828,41.0557239891765
1626167,Turner,811,936,864.569984063821,71.43001593617896,8.261912540663236,34.22855780426688,2.086854384711313,4.342042639815887,138.51798923254205,above,0.7468841327440613,53.64619055236492
1630559,Reaves,1037,1154,1084.4161771860563,69.5838228139437,6.416708296855757,39.55991161706907,1.7589478835923409,-7.9536039555116815,147.12124958339908,not distinguishable,0.7831620113585682,54.8199143288984
1628379,Kennard,431,525,456.43715694109653,68.56284305890347,15.021310604594696,26.60904616454609,2.576674212030067,16.409112576393134,120.7165735414138,above,0.5796558871520457,40.00430830849068
1629636,Garland,1174,1320,1252.321445008594,67.67855499140592,5.404247867921919,41.483416463105044,1.6314604910036419,-13.628941276279974,148.98605125909182,not distinguishable,0.8080522850140258,55.01301952927888
1628960,Allen,489,587,519.7167625922131,67.28323740778694,12.94613571288244,29.102637880052338,2.311929168932983,10.24206716288436,124.32440765268953,above,0.5974171206849125,40.48026044922674
1628386,Allen,640,904,838.1305717691903,65.86942823080972,7.85908907865841,22.094637766544494,2.981240467791177,22.56393820838251,109.17491825323692,above,0.8151629943840768,53.865038535140926
1629012,Sexton,867,942,877.2505631115872,64.74943688841279,7.380951305263123,33.617729506485055,1.9260502668962889,-1.1413129442979226,130.64018672112348,not distinguishable,0.7775798200882833,50.62614968924563
1626145,Jones,683,778,713.3731612896756,64.62683871032436,9.059331387445019,33.352317172221426,1.9377016108539216,-0.7437029472296359,129.99738036787835,not distinguishable,0.687913445018025,44.765285640436645
1630198,Joe,588,710,645.804638858393,64.19536114160701,9.940368538554779,32.861865387468825,1.9534910871519346,-0.2138950178318879,128.6046173010459,not distinguishable,0.6272589179720749,40.583410051951894
1627751,Poeltl,411,527,463.25795972377307,63.74204027622693,13.759513234102746,19.071574467754576,3.34225369719733,26.36175431942796,101.1223262330259,above,0.7093925611896814,45.390498310604
1627750,Murray,1121,1218,1155.4577942454032,62.54220575459681,5.412764193212384,38.886572474510665,1.6083239476966482,-13.6754762954441,138.7598878046377,not distinguishable,0.8137103976446889,51.19261664241675
1631260,Green,424,519,458.2840166859772,60.71598331402282,13.248549175483529,28.412119569406237,2.1369747922432696,5.028228957986599,116.40373767005904,above,0.5392894696432734,33.02539679758994
202681,Irving,945,1038,977.5585659804423,60.44143401955773,6.182896465025397,36.17438933775987,1.6708349505285836,-10.460369082451606,131.34323712156709,not distinguishable,0.781992265380903,47.56204738125432
203552,Curry,343,411,352.26718646848883,58.73281353151117,16.672802857488108,23.154591069754154,2.536551535484957,13.349815034793025,104.11581202822931,above,0.5356200497134357,31.688340470648004
202695,Leonard,623,698,642.3581052893692,55.64189471063082,8.662130087946082,28.24361380462553,1.9700699455647637,0.2844116535647885,110.99937776769686,above,0.718898735215976,40.25362059750132
1630217,Bane,1018,1150,1095.9685532462167,54.03144675378326,4.930017982153246,37.91444147049595,1.4250888225751432,-20.280858528388805,128.34375203595533,not distinguishable,0.791199924641315,43.056429942133
1630249,Krejčí,278,366,313.24449848277965,52.75550151722035,16.84163705116773,22.027588054980832,2.3949740382625047,9.581428929457921,95.92957410498278,above,0.45569106814934573,24.25858493865815
1627777,Niang,620,738,685.3499338417444,52.65006615825564,7.682216566816388,32.41869684121782,1.6240648541836271,-10.890579650531294,116.19071196704257,not distinguishable,0.6578247561727005,34.94067883639461
1629661,Johnson,747,869,817.3933994301524,51.606600569847615,6.313557291485994,33.883708234024596,1.5230505531866916,-14.805467568840598,118.01866870853583,not distinguishable,0.7186770865609379,37.39175632466969
1629631,Hunter,762,873,821.5205834099253,51.47941659007472,6.2663574875259505,33.87272924823279,1.5197894510599708,-14.91113273646154,117.86996591661098,not distinguishable,0.7267747126248169,37.71439824962636
1630167,Toppin,599,744,692.8838893787525,51.11611062124746,7.37729818874541,29.25365654356532,1.7473409023287052,-6.221056204140567,108.45327744663548,not distinguishable,0.6878659595298046,35.430855395558076
1630174,Nesmith,379,468,417.49198438275585,50.508015617244155,12.097960561307088,23.995653176511535,2.1048818819687143,3.476535391281544,97.53949584320677,above,0.5673320670989738,28.891465970237814
1629634,Clarke,380,473,422.84484390497033,50.15515609502967,11.861361636066556,18.851793684903672,2.660497824946674,13.20564047261847,87.10467171744087,above,0.6810874122921549,34.334935942843394
1629627,Williamson,508,579,529.0407892648049,49.95921073519514,9.443357062245097,21.471762289131153,2.326740118601449,7.874556648498086,92.0438648218922,above,0.7463298294331234,37.47201969610795
204001,Porziņģis,574,657,608.6039955171233,48.39600448287672,7.951969563025171,28.013252851747087,1.7276110253600354,-6.509971106547567,103.301980072301,not distinguishable,0.6881641774182115,33.562711106615154
1626220,O'Neale,570,661,612.9819551943109,48.0180448056891,7.833516859475533,31.9546145473758,1.5026951658108005,-14.612999707167468,110.64908931854566,not distinguishable,0.6258108512802297,30.35801938170047
1630595,Cunningham,1457,1517,1469.7694312541093,47.23056874589065,3.213467891054875,42.89898959767142,1.1009715890477372,-36.85145086554533,131.31258835732663,not distinguishable,0.8584189961216026,40.841315063919346
1629018,Trent Jr.,657,746,702.9497231247677,43.05027687523227,6.124232709540623,33.39501114140597,1.2891229978316994,-22.40394496192343,108.50449871238797,not distinguishable,0.6704458435253399,29.175345387498513
1642271,Filipowski,518,597,554.6903308277327,42.30966917226726,7.627619740392978,26.831515475674546,1.5768646840177631,-10.280101160054848,94.89943950458937,not distinguishable,0.6620500670479867,28.263754010474525
1629029,Dončić,1025,1099,1057.793173823269,41.206826176731056,3.8955466150149025,38.998423194413185,1.0566280070173257,-35.23008328431878,117.64373563778089,not distinguishable,0.784062646885803,32.62815350193994
1628381,Collins,531,619,577.8823748829532,41.11762511704683,7.115223945941416,25.45158154127531,1.6155233831094387,-8.767474703852777,91.00272493794643,not distinguishable,0.695850506020424,28.844793527085894
1627752,Prince,514,617,578.2360971739722,38.76390282602779,6.703819255746845,29.467989535523714,1.3154580084025698,-18.99335666359869,96.52116231565427,not distinguishable,0.6152617654426453,24.13533767564754
