personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
203507,Antetokounmpo,1319,1600,1623.7279005292257,-23.727900529225735,-1.4613215618378195
1642266,Walter,393,383,388.7533285866395,-5.753328586639498,-1.4799394279560507
1630530,Murphy III,839,920,933.990718541078,-13.990718541077968,-1.497948885770837
1628975,Carter,146,145,147.3029489389659,-2.3029489389658977,-1.5633993219829458
1641783,da Silva,483,478,485.67262401099833,-7.672624010998334,-1.57979013717751
1630168,Okongwu,684,824,837.5443133693041,-13.544313369304064,-1.617143950673853
1641718,George,919,892,906.6858582718255,-14.68585827182551,-1.6197277083972772
1626171,Portis,595,619,629.8455352951813,-10.845535295181321,-1.721932992788235
1630557,Kispert,565,630,641.3793168759089,-11.379316875908899,-1.7741917823946118
1631111,Moore Jr.,126,132,134.42242919283248,-2.4224291928324817,-1.802088525325053
1630526,Robinson-Earl,347,372,378.83626423768806,-6.836264237688056,-1.8045384873751185
1630703,Henderson,685,679,692.4291869335129,-13.429186933512938,-1.9394282899457715
1630224,Green,1437,1450,1479.0989624937313,-29.09896249373128,-1.967342521236431
1629060,Hachimura,576,688,701.8965043760865,-13.896504376086455,-1.9798480959750662
203994,Nurkić,352,368,375.43348709049604,-7.433487090496044,-1.9799691680173883
1630611,Santos,179,198,202.0107933350542,-4.0107933350541884,-1.9854253401938458
1629027,Young,1376,1350,1377.8325190463465,-27.832519046346533,-2.020020464127664
1629652,Dort,593,686,700.4950976489735,-14.495097648973456,-2.069261727170551
1629632,White,1121,1232,1258.6392937920102,-26.63929379201022,-2.11651366346709
1629022,Walker IV,212,223,228.0804459613692,-5.0804459613692075,-2.227470077609775
1628368,Fox,1163,1196,1224.492254997421,-28.492254997421014,-2.3268609182727613
201950,Holiday,573,616,630.6929453867529,-14.692945386752854,-2.329647445361613
1630592,Wilson,620,614,628.8641280921631,-14.864128092163128,-2.363643240524019
1641739,Camara,716,791,810.3332922377023,-19.333292237702267,-2.3858415499502357
1626172,Looney,278,288,295.05735506333986,-7.057355063339855,-2.3918506092887495
1627741,Hield,786,859,880.1214137352426,-21.12141373524264,-2.399826820180989
1641717,Wallace,489,538,551.5862369927607,-13.586236992760746,-2.4631166353363354
1626164,Booker,1420,1491,1528.8835080169001,-37.88350801690012,-2.477852827878962
1627739,Dunn,437,459,470.78411566499113,-11.784115664991134,-2.5030773643609976
1642276,Ware,464,549,563.3437424408593,-14.343742440859273,-2.5461749014840764
1641706,Miller,491,500,513.1232422488808,-13.123242248880842,-2.557517491546555
1629610,Jeffries,291,291,298.7480682987178,-7.748068298717783,-2.59350375311314
201143,Horford,461,504,517.5511400102139,-13.551140010213885,-2.618313975080164
1629640,Johnson,770,829,852.1522286191929,-23.152228619192897,-2.716909100574338
1630166,Avdija,844,929,955.0315195333819,-26.031519533381925,-2.725720747823397
1642273,George,546,520,534.6518536568084,-14.651853656808385,-2.7404424303724664
202331,George,570,586,602.7257256821523,-16.7257256821523,-2.7750097962260605
1631245,Jackson,122,131,134.83476858027367,-3.834768580273675,-2.84402916277417
202691,Thompson,877,938,965.8879946917954,-27.88799469179537,-2.8872877571914075
1630540,McBride,547,559,576.0006733397529,-17.000673339752893,-2.9514972137459567
1630567,Barnes,1063,1024,1055.6201460712166,-31.620146071216595,-2.995406655967402
1630208,Richards,347,410,422.89106800784293,-12.891068007842932,-3.048311610234282
1641711,Dick,647,644,664.334693460288,-20.33469346028801,-3.060906355094641
1630578,Sengun,1143,1155,1191.6672464009514,-36.6672464009514,-3.07696764696827
1631094,Banchero,911,911,940.0363196401045,-29.036319640104466,-3.088847541842391
1641824,Buzelis,555,600,619.1742981447562,-19.17429814475622,-3.096747916496095
1630192,Nnaji,141,157,162.02142302302906,-5.021423023029058,-3.0992148675096276
1631248,Scheierman,110,104,107.34395457702696,-3.343954577026963,-3.1151483460058285
1631230,Barlow,113,127,131.1216668444846,-4.121666844484594,-3.1433671566282384
203486,Plumlee,202,250,258.15595209878154,-8.15595209878154,-3.159299810628666
1630188,Smith,408,452,466.76259826349667,-14.76259826349667,-3.162756975569229
1630182,Green,421,457,472.33940616859553,-15.33940616859553,-3.2475320697252266
1642263,Sheppard,239,216,223.30333953367514,-7.3033395336751425,-3.2705766260192948
1626166,Payne,446,451,466.36646302861817,-15.36646302861817,-3.2949260501209587
1630170,Vassell,889,946,978.3547966588309,-32.35479665883088,-3.3070583083705634
1630322,Waters III,249,248,256.52495324616643,-8.524953246166433,-3.3232322649185333
1630311,Spencer,101,87,90.18222286801883,-3.182222868018826,-3.5286195888961958
201599,Jordan,140,182,188.76979513639134,-6.769795136391338,-3.5862513221391055
200768,Lowry,117,111,115.15918987146785,-4.159189871467845,-3.6116559690549175
1627884,Jones Jr.,589,698,725.1638869849057,-27.16388698490573,-3.745891103173497
1630183,McDaniels,834,896,931.1588338369154,-35.15883383691539,-3.7758108285277645
1628989,Huerter,604,646,671.3900900553411,-25.390090055341147,-3.78171388203086
1630178,Maxey,1091,1115,1159.0640707616533,-44.064070761653284,-3.801690851808482
1642281,Tyson,149,148,153.85277414432656,-5.85277414432656,-3.8041147686349324
1642268,Collier,555,510,530.3165218865734,-20.316521886573355,-3.8310108657731177
1629628,Barrett,982,1027,1068.6042804138315,-41.604280413831475,-3.8933253631050437
1641796,Larsson,203,210,218.60015681624577,-8.600156816245772,-3.9341771752264734
1629659,Horton-Tucker,291,307,319.832922360745,-12.832922360744988,-4.01237062848842
1630533,Williams,520,531,553.2411971194218,-22.241197119421827,-4.020155591027863
1631095,Smith Jr.,566,594,619.1840383524897,-25.184038352489665,-4.067287933748958
203471,Schröder,827,799,833.6083789937999,-34.608378993799874,-4.15163023184475
1630639,Lawson,190,193,201.53714272546017,-8.537142725460171,-4.235993549414445
1631097,Mathurin,853,880,919.0834686400325,-39.08346864003249,-4.252434892939082
1641715,Whitmore,403,423,442.37067355663146,-19.37067355663146,-4.37882321914802
1631099,Murray,820,882,922.6927226746932,-40.69272267469319,-4.4102091164914
201566,Westbrook,831,840,879.433575925579,-39.43357592557902,-4.483969246271259
1627759,Brown,1118,1152,1207.2751501063078,-55.27515010630782,-4.578500958661406
1631106,Eason,559,607,636.3386736338854,-29.338673633885378,-4.6105366126779055
1626162,Oubre Jr.,741,767,804.3124597461391,-37.3124597461391,-4.6390445533406615
1627832,VanVleet,759,733,768.8672957410652,-35.86729574106516,-4.6649466416735095
203497,Gobert,510,682,715.9039020280953,-33.90390202809533,-4.735810850302683
1631170,Jaquez Jr.,462,463,486.0791651978494,-23.07916519784942,-4.748016243052316
1630228,Kuminga,568,562,590.5479296280218,-28.547929628021848,-4.834134513799521
1631207,Terry,268,277,291.13613122485594,-14.136131224855944,-4.855488946182578
203914,Harris,133,138,145.06776905326439,-7.067769053264385,-4.87201283873122
1629731,Wade,271,304,319.67054296024594,-15.670542960245939,-4.902076304675863
1630591,Suggs,481,470,494.32725581798655,-24.327255817986554,-4.921275596057357
1641787,Evbuomwan,220,212,223.35113508965009,-11.351135089650086,-5.082169948854045
1628384,Anunoby,1027,1149,1210.9668747249834,-61.96687472498343,-5.117136136997557
1628997,Martin,304,295,310.9808098810892,-15.980809881089215,-5.1388246428946545
1628970,Bridges,1089,1079,1137.6334513146767,-58.63345131467668,-5.153979931507744
1626192,Connaughton,177,192,203.26362085226015,-11.263620852260146,-5.541358257542979
1641710,Black,621,586,620.664602148394,-34.66460214839401,-5.585069001472729
1631172,Dieng,125,131,138.7643811238748,-7.764381123874813,-5.595330089529757
203954,Embiid,315,303,321.2039745591695,-18.203974559169524,-5.667401192697328
203995,Micić,273,235,249.1725517237392,-14.17255172373919,-5.687823457062737
1630231,Martin,201,237,251.34829683772355,-14.348296837723552,-5.70850884336753
1630625,Banton,507,468,497.8409476645134,-29.840947664513408,-5.99406052553504
1630243,Queen,147,134,142.55729007196274,-8.55729007196274,-6.002660432895947
1642270,Clingan,334,374,398.44039626276435,-24.440396262764352,-6.134000254995188
1630553,Johnson,779,732,780.3212999180585,-48.32129991805846,-6.192479687320569
