actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,actionId,gameId,ABS_TIME,SHOT_CLOCK_APPROX,SHOT_CLOCK_SOURCE,shotValue,contest_score,contest_label,contest_reasons
324,PT05M08.00S,3,1610612744,GSW,201939,Curry,S. Curry,-73,288,30,Missed,1,0.0,0.0,0,h,MISS Curry 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,308,21600003,1852,16.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
330,PT04M34.00S,3,1610612744,GSW,201939,Curry,S. Curry,-2,7,1,Missed,1,0.0,0.0,0,h,MISS Curry 1' Layup,Missed Shot,Layup Shot,1,316,21600003,1886,19.0,turnover(24),2,1,borderline,distance: at-rim/very close
343,PT04M06.00S,3,1610612744,GSW,201939,Curry,S. Curry,225,36,0,Missed,1,0.0,0.0,0,h,MISS Curry  3PT Jump Shot,Missed Shot,Jump Shot,1,331,21600003,1914,7.0,final_ft(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
355,PT03M35.00S,3,1610612744,GSW,201939,Curry,S. Curry,8,5,1,Made,1,66.0,84.0,150,h,Curry 1' Driving Reverse Layup (20 PTS) (McCaw 1 AST),Made Shot,Driving Reverse Layup Shot,1,339,21600003,1945,12.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
378,PT01M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,9,13,2,Made,1,73.0,89.0,162,h,Curry 2' Driving Layup (22 PTS),Made Shot,Driving Layup Shot,1,362,21600003,2084,16.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
386,PT00M50.90S,3,1610612744,GSW,201939,Curry,S. Curry,-214,56,22,Made,1,75.0,91.0,166,h,Curry 22' Jump Shot (24 PTS),Made Shot,Jump Shot,1,369,21600003,2110,14.0,made_fg(24),2,-1,likely_open,subType: open-like
472,PT06M46.00S,4,1610612744,GSW,201939,Curry,S. Curry,2,41,4,Made,1,91.0,115.0,206,h,Curry 4' Driving Floating Jump Shot (26 PTS) (Durant 4 AST),Made Shot,Driving Floating Jump Shot,1,446,21600003,2474,11.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
474,PT06M11.00S,4,1610612744,GSW,201939,Curry,S. Curry,-232,26,0,Missed,1,0.0,0.0,0,h,MISS Curry  3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,448,21600003,2509,9.0,made_fg(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3"
10,PT10M53.00S,1,1610612744,GSW,201939,Curry,S. Curry,-107,228,25,Made,1,4.0,5.0,9,v,Curry 25' 3PT Jump Shot (3 PTS) (Green 2 AST),Made Shot,Jump Shot,1,10,21600025,67,10.0,made_fg(24),3,-1,likely_open,subType: open-like
22,PT09M41.00S,1,1610612744,GSW,201939,Curry,S. Curry,-22,16,3,Missed,1,0.0,0.0,0,v,MISS Curry 3' Layup,Missed Shot,Layup Shot,1,19,21600025,139,6.0,made_fg(24),2,1,borderline,distance: at-rim/very close
34,PT08M57.00S,1,1610612744,GSW,201939,Curry,S. Curry,-156,203,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,28,21600025,183,13.0,made_fg(24),3,-1,likely_open,subType: open-like
78,PT04M54.00S,1,1610612744,GSW,201939,Curry,S. Curry,19,247,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,72,21600025,426,10.0,off_reb(14),3,-1,likely_open,subType: open-like
218,PT06M36.00S,2,1610612744,GSW,201939,Curry,S. Curry,105,242,26,Made,1,34.0,46.0,80,v,Curry 26' 3PT Jump Shot (6 PTS) (Green 5 AST),Made Shot,Jump Shot,1,182,21600025,1044,2.0,def_foul_14(14),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
320,PT10M14.00S,3,1610612744,GSW,201939,Curry,S. Curry,-171,90,19,Missed,1,0.0,0.0,0,v,MISS Curry 19' Jump Shot,Missed Shot,Jump Shot,1,274,21600025,1546,15.0,def_reb(24),2,-1,likely_open,subType: open-like
328,PT09M14.00S,3,1610612744,GSW,201939,Curry,S. Curry,9,26,3,Made,1,56.0,64.0,120,v,Curry 3' Cutting Finger Roll Layup Shot (8 PTS) (Pachulia 1 AST),Made Shot,Cutting Finger Roll Layup Shot,1,283,21600025,1606,10.0,made_fg(24),2,1,borderline,distance: at-rim/very close
330,PT08M55.00S,3,1610612744,GSW,201939,Curry,S. Curry,-14,7,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Reverse Layup,Missed Shot,Reverse Layup Shot,1,285,21600025,1625,13.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
368,PT05M00.00S,3,1610612744,GSW,201939,Curry,S. Curry,-178,200,27,Missed,1,0.0,0.0,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,317,21600025,1860,4.0,made_fg(24),3,-1,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft), clock: late (<=5s)"
379,PT03M57.00S,3,1610612744,GSW,201939,Curry,S. Curry,-228,-1,0,Made,1,74.0,76.0,150,v,Curry  3PT Jump Shot (11 PTS) (Looney 1 AST),Made Shot,Jump Shot,1,327,21600025,1923,8.0,off_reb(14),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
398,PT03M12.00S,3,1610612744,GSW,201939,Curry,S. Curry,17,7,2,Made,1,74.0,80.0,154,v,Curry 2' Cutting Layup Shot (15 PTS) (Iguodala 3 AST),Made Shot,Cutting Layup Shot,1,342,21600025,1968,17.0,off_foul(24),2,1,borderline,distance: at-rim/very close
434,PT00M56.90S,3,1610612744,GSW,201939,Curry,S. Curry,-138,262,30,Made,1,79.0,90.0,169,v,Curry 30' 3PT Jump Shot (19 PTS),Made Shot,Jump Shot,1,369,21600025,2104,10.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
437,PT00M39.90S,3,1610612744,GSW,201939,Curry,S. Curry,64,306,31,Missed,1,0.0,0.0,0,v,MISS Curry 31' 3PT Jump Shot,Missed Shot,Jump Shot,1,372,21600025,2121,19.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
510,PT05M49.00S,4,1610612744,GSW,201939,Curry,S. Curry,-6,205,21,Made,1,92.0,107.0,199,v,Curry 21' Pullup Jump Shot (21 PTS),Made Shot,Pullup Jump shot,1,436,21600025,2531,3.0,keep_clock(15),2,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
515,PT05M26.00S,4,1610612744,GSW,201939,Curry,S. Curry,-20,8,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,440,21600025,2554,7.0,def_reb(24),2,1,borderline,distance: at-rim/very close
518,PT04M52.00S,4,1610612744,GSW,201939,Curry,S. Curry,135,218,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,443,21600025,2588,4.0,made_fg(24),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
528,PT04M41.00S,4,1610612744,GSW,201939,Curry,S. Curry,19,7,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,451,21600025,2599,17.0,def_reb(24),2,1,borderline,distance: at-rim/very close
565,PT01M47.00S,4,1610612744,GSW,201939,Curry,S. Curry,4,8,1,Made,1,103.0,114.0,217,v,Curry 1' Driving Layup (23 PTS),Made Shot,Driving Layup Shot,1,484,21600025,2773,10.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
576,PT01M22.00S,4,1610612744,GSW,201939,Curry,S. Curry,-55,257,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,490,21600025,2798,17.0,def_reb(24),3,-1,likely_open,subType: open-like
9,PT11M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,-169,61,18,Made,1,0.0,2.0,2,v,Curry 18' Jump Shot (2 PTS) (Pachulia 1 AST),Made Shot,Jump Shot,1,9,21600036,34,11.0,off_reb(14),2,-1,likely_open,subType: open-like
19,PT10M14.00S,1,1610612744,GSW,201939,Curry,S. Curry,1,252,25,Made,1,4.0,5.0,9,v,Curry 25' 3PT Jump Shot (5 PTS) (Green 1 AST),Made Shot,Jump Shot,1,17,21600036,106,8.0,final_ft(24),3,-1,likely_open,subType: open-like
31,PT08M55.00S,1,1610612744,GSW,201939,Curry,S. Curry,58,47,7,Made,1,6.0,7.0,13,v,Curry 7' Floating Jump Shot (7 PTS) (Pachulia 2 AST),Made Shot,Floating Jump shot,1,28,21600036,185,10.0,made_fg(24),2,2,likely_contested,subType: contested-like
35,PT08M22.00S,1,1610612744,GSW,201939,Curry,S. Curry,-147,214,26,Made,1,8.0,10.0,18,v,Curry 26' 3PT Jump Shot (10 PTS) (Pachulia 3 AST),Made Shot,Jump Shot,1,32,21600036,218,12.0,made_fg(24),3,-1,likely_open,subType: open-like
80,PT04M02.00S,1,1610612744,GSW,201939,Curry,S. Curry,19,7,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Driving Layup,Missed Shot,Driving Layup Shot,1,77,21600036,478,15.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
89,PT03M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,-232,-1,0,Missed,1,0.0,0.0,0,v,MISS Curry  3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,86,21600036,514,10.0,off_reb(14),3,4,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3"
199,PT06M36.00S,2,1610612744,GSW,201939,Curry,S. Curry,235,120,26,Made,1,39.0,34.0,73,v,Curry 26' 3PT Jump Shot (13 PTS) (Green 2 AST),Made Shot,Jump Shot,1,182,21600036,1044,3.0,def_foul_14(14),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
212,PT05M16.00S,2,1610612744,GSW,201939,Curry,S. Curry,-129,43,14,Missed,1,0.0,0.0,0,v,MISS Curry 14' Step Back Bank Jump Shot,Missed Shot,Step Back Bank Jump Shot,1,195,21600036,1124,13.0,made_fg(24),2,2,likely_contested,"text: pressure-move, distance: mid-range"
224,PT04M42.00S,2,1610612744,GSW,201939,Curry,S. Curry,251,36,25,Made,1,43.0,37.0,80,v,Curry 25' 3PT Jump Shot (16 PTS) (Green 3 AST),Made Shot,Jump Shot,1,207,21600036,1158,18.0,def_reb(24),3,-2,likely_open,"subType: open-like, coords: corner-3, corner: catch/spot"
261,PT01M46.00S,2,1610612744,GSW,201939,Curry,S. Curry,-35,36,5,Made,1,51.0,45.0,96,v,Curry 5' Running Layup (18 PTS) (Thompson 2 AST),Made Shot,Running Layup Shot,1,235,21600036,1334,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
350,PT07M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,-91,252,27,Made,1,62.0,65.0,127,v,Curry 27' 3PT Pullup Jump Shot (24 PTS),Made Shot,Pullup Jump shot,1,313,21600036,1711,12.0,off_foul(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
444,PT00M07.90S,3,1610612744,GSW,201939,Curry,S. Curry,151,232,28,Missed,1,0.0,0.0,0,v,MISS Curry 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,392,21600036,2153,9.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
473,PT10M00.00S,4,1610612744,GSW,201939,Curry,S. Curry,-16,72,7,Missed,1,0.0,0.0,0,v,MISS Curry 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,420,21600036,2280,9.0,made_fg(24),2,2,likely_contested,subType: contested-like
476,PT09M51.00S,4,1610612744,GSW,201939,Curry,S. Curry,-2,18,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Running Layup,Missed Shot,Running Layup Shot,1,425,21600036,2289,20.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
530,PT05M27.00S,4,1610612744,GSW,201939,Curry,S. Curry,-56,185,19,Made,1,89.0,93.0,182,v,Curry 19' Jump Shot (26 PTS),Made Shot,Jump Shot,1,471,21600036,2553,10.0,def_reb(24),2,-1,likely_open,subType: open-like
533,PT04M40.00S,4,1610612744,GSW,201939,Curry,S. Curry,-232,-21,0,Missed,1,0.0,0.0,0,v,MISS Curry  3PT Jump Shot,Missed Shot,Jump Shot,1,473,21600036,2600,0.0,made_fg(24),3,0,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot, clock: late (<=5s)"
587,PT00M25.40S,4,1610612744,GSW,201939,Curry,S. Curry,-169,21,17,Missed,1,0.0,0.0,0,v,MISS Curry 17' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,518,21600036,2855,1.0,made_fg(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
19,PT09M51.00S,1,1610612744,GSW,201939,Curry,S. Curry,-230,3,0,Missed,1,0.0,0.0,0,v,MISS Curry  3PT Jump Shot,Missed Shot,Jump Shot,1,19,21600054,129,8.0,made_fg(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
28,PT08M37.00S,1,1610612744,GSW,201939,Curry,S. Curry,-99,252,27,Missed,1,0.0,0.0,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,27,21600054,203,17.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
45,PT06M45.00S,1,1610612744,GSW,201939,Curry,S. Curry,51,134,14,Missed,1,0.0,0.0,0,v,MISS Curry 14' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,42,21600054,315,7.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
202,PT05M08.00S,2,1610612744,GSW,201939,Curry,S. Curry,-22,2,2,Made,1,39.0,51.0,90,v,Curry 2' Cutting Finger Roll Layup Shot (3 PTS) (Green 6 AST),Made Shot,Cutting Finger Roll Layup Shot,1,190,21600054,1132,12.0,final_ft(24),2,1,borderline,distance: at-rim/very close
233,PT03M03.00S,2,1610612744,GSW,201939,Curry,S. Curry,10,3,1,Made,1,48.0,55.0,103,v,Curry 1' Reverse Layup (5 PTS),Made Shot,Reverse Layup Shot,1,215,21600054,1257,13.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
235,PT02M43.00S,2,1610612744,GSW,201939,Curry,S. Curry,82,264,28,Missed,1,0.0,0.0,0,v,MISS Curry 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,217,21600054,1277,14.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
256,PT01M23.00S,2,1610612744,GSW,201939,Curry,S. Curry,-125,174,21,Missed,1,0.0,0.0,0,v,MISS Curry 21' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,241,21600054,1357,6.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
279,PT00M01.50S,2,1610612744,GSW,201939,Curry,S. Curry,-53,149,16,Missed,1,0.0,0.0,0,v,MISS Curry 16' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,259,21600054,1439,7.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
282,PT00M00.10S,2,1610612744,GSW,201939,Curry,S. Curry,6,404,40,Missed,1,0.0,0.0,0,v,MISS Curry 40' 3PT Jump Shot,Missed Shot,Jump Shot,1,263,21600054,1440,24.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
303,PT09M30.00S,3,1610612744,GSW,201939,Curry,S. Curry,-210,203,29,Made,1,57.0,66.0,123,v,Curry 29' 3PT Pullup Jump Shot (8 PTS),Made Shot,Pullup Jump shot,1,283,21600054,1590,16.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
309,PT08M50.00S,3,1610612744,GSW,201939,Curry,S. Curry,81,232,25,Made,1,59.0,71.0,130,v,Curry 25' 3PT Jump Shot (11 PTS) (Green 8 AST),Made Shot,Jump Shot,1,289,21600054,1630,14.0,made_fg(24),3,-1,likely_open,subType: open-like
315,PT08M23.00S,3,1610612744,GSW,201939,Curry,S. Curry,12,2,1,Made,1,63.0,73.0,136,v,Curry 1' Reverse Layup (13 PTS) (Pachulia 2 AST),Made Shot,Reverse Layup Shot,1,294,21600054,1657,15.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
323,PT07M28.00S,3,1610612744,GSW,201939,Curry,S. Curry,-2,288,29,Made,1,63.0,76.0,139,v,Curry 29' 3PT Pullup Jump Shot (16 PTS),Made Shot,Pullup Jump shot,1,302,21600054,1712,18.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
333,PT06M41.00S,3,1610612744,GSW,201939,Curry,S. Curry,64,252,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,311,21600054,1759,15.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
337,PT06M19.00S,3,1610612744,GSW,201939,Curry,S. Curry,66,13,7,Missed,1,0.0,0.0,0,v,MISS Curry 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,315,21600054,1781,13.0,off_foul(24),2,2,likely_contested,subType: contested-like
376,PT03M22.00S,3,1610612744,GSW,201939,Curry,S. Curry,228,11,0,Made,1,71.0,85.0,156,v,Curry  3PT Pullup Jump Shot (19 PTS) (Clark 1 AST),Made Shot,Pullup Jump shot,1,350,21600054,1958,5.0,made_fg(24),3,5,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3, clock: late (<=5s)"
389,PT02M30.00S,3,1610612744,GSW,201939,Curry,S. Curry,17,2,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,359,21600054,2010,11.0,def_reb(24),2,1,borderline,distance: at-rim/very close
398,PT01M30.00S,3,1610612744,GSW,201939,Curry,S. Curry,-22,7,2,Made,1,71.0,93.0,164,v,Curry 2' Reverse Layup (21 PTS) (Iguodala 3 AST),Made Shot,Reverse Layup Shot,1,369,21600054,2070,11.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
405,PT01M11.00S,3,1610612744,GSW,201939,Curry,S. Curry,102,198,22,Missed,1,0.0,0.0,0,v,MISS Curry 22' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,375,21600054,2089,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
412,PT00M52.00S,3,1610612744,GSW,201939,Curry,S. Curry,9,2,1,Made,1,72.0,96.0,168,v,Curry 1' Reverse Layup (24 PTS) (West 2 AST),Made Shot,Reverse Layup Shot,1,381,21600054,2108,13.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
418,PT00M13.00S,3,1610612744,GSW,201939,Curry,S. Curry,104,229,25,Made,1,72.0,100.0,172,v,Curry 25' 3PT Jump Shot (28 PTS) (West 3 AST),Made Shot,Jump Shot,1,386,21600054,2147,6.0,def_reb(24),3,-1,likely_open,subType: open-like
18,PT09M54.00S,1,1610612744,GSW,201939,Curry,S. Curry,-6,11,1,Made,1,5.0,6.0,11,h,Curry 1' Driving Reverse Layup (2 PTS),Made Shot,Driving Reverse Layup Shot,1,19,21600069,126,8.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
24,PT08M59.00S,1,1610612744,GSW,201939,Curry,S. Curry,-4,16,2,Made,1,7.0,10.0,17,h,Curry 2' Driving Finger Roll Layup (4 PTS),Made Shot,Driving Finger Roll Layup Shot,1,24,21600069,181,9.0,made_fg(24),2,1,borderline,distance: at-rim/very close
26,PT08M34.00S,1,1610612744,GSW,201939,Curry,S. Curry,151,200,25,Missed,1,0.0,0.0,0,h,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,26,21600069,206,12.0,made_fg(24),3,-1,likely_open,subType: open-like
55,PT06M03.00S,1,1610612744,GSW,201939,Curry,S. Curry,-227,126,26,Missed,1,0.0,0.0,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,52,21600069,357,14.0,def_reb(24),3,-1,likely_open,subType: open-like
64,PT05M01.00S,1,1610612744,GSW,201939,Curry,S. Curry,-34,82,9,Missed,1,0.0,0.0,0,h,MISS Curry 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,61,21600069,419,9.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
81,PT04M16.00S,1,1610612744,GSW,201939,Curry,S. Curry,17,26,3,Missed,1,0.0,0.0,0,h,MISS Curry 3' Jump Shot,Missed Shot,Jump Shot,1,76,21600069,464,8.0,def_reb(24),2,0,likely_open,"subType: open-like, distance: at-rim/very close"
200,PT06M48.00S,2,1610612744,GSW,201939,Curry,S. Curry,82,244,26,Missed,1,0.0,0.0,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,190,21600069,1032,10.0,made_fg(24),3,-1,likely_open,subType: open-like
217,PT05M25.00S,2,1610612744,GSW,201939,Curry,S. Curry,17,21,3,Missed,1,0.0,0.0,0,h,MISS Curry 3' Layup,Missed Shot,Layup Shot,1,204,21600069,1115,7.0,def_reb(24),2,1,borderline,distance: at-rim/very close
276,PT01M29.00S,2,1610612744,GSW,201939,Curry,S. Curry,32,178,18,Made,1,63.0,43.0,106,h,Curry 18' Step Back Jump Shot (13 PTS),Made Shot,Step Back Jump shot,1,265,21600069,1351,16.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
362,PT06M01.00S,3,1610612744,GSW,201939,Curry,S. Curry,218,144,26,Made,1,84.0,57.0,141,h,Curry 26' 3PT Fadeaway Jumper (16 PTS) (Pachulia 5 AST),Made Shot,Fadeaway Jump Shot,1,346,21600069,1799,5.0,made_fg(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
365,PT05M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,-34,36,5,Missed,1,0.0,0.0,0,h,MISS Curry 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,349,21600069,1831,11.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
379,PT03M23.00S,3,1610612744,GSW,201939,Curry,S. Curry,230,26,0,Made,1,91.0,63.0,154,h,Curry  3PT Pullup Jump Shot (19 PTS) (Green 5 AST),Made Shot,Pullup Jump shot,1,363,21600069,1957,11.0,def_reb(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3"
387,PT02M58.00S,3,1610612744,GSW,201939,Curry,S. Curry,-9,16,2,Made,1,93.0,65.0,158,h,Curry 2' Driving Reverse Layup (21 PTS),Made Shot,Driving Reverse Layup Shot,1,369,21600069,1982,10.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
389,PT02M27.00S,3,1610612744,GSW,201939,Curry,S. Curry,-7,313,31,Missed,1,0.0,0.0,0,h,MISS Curry 31' 3PT Jump Shot,Missed Shot,Jump Shot,1,371,21600069,2013,10.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
7,PT11M11.00S,1,1610612744,GSW,201939,Curry,S. Curry,-196,168,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,6,21600078,49,10.0,made_fg(24),3,-1,likely_open,subType: open-like
9,PT11M04.00S,1,1610612744,GSW,201939,Curry,S. Curry,-232,114,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,8,21600078,56,8.0,off_reb(14),3,-1,likely_open,subType: open-like
