personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
202699,Harris,805,859,863.9604184490428,-4.960418449042777,-0.5741481440163809
1629027,Young,1376,1350,1358.4633297432538,-8.46332974325378,-0.6230071381302539
1630532,Wagner,1161,1178,1185.729130237762,-7.729130237762092,-0.6518456468852867
1630175,Anthony,543,537,540.6466100300332,-3.64661003003323,-0.6744892536990331
203952,Wiggins,839,882,888.0714514467774,-6.07145144677736,-0.6836662298088666
1641740,Clark,120,134,135.07203639816007,-1.0720363981600656,-0.7936716510910305
1630530,Murphy III,839,920,927.7198824398183,-7.719882439818321,-0.8321341672848582
1630556,Edwards,135,156,157.3152584034728,-1.3152584034727965,-0.8360600594119914
1631124,Strawther,486,514,518.4096143180062,-4.40961431800622,-0.8506026296948563
201143,Horford,461,504,508.8496589616048,-4.849658961604803,-0.953061350357951
1630570,Watford,350,357,361.0525329411808,-4.0525329411808,-1.1224188579927283
1628418,Bryant,321,374,378.25432311452425,-4.254323114524254,-1.1247226025781993
1630256,Tate,148,156,157.8869888872411,-1.8869888872411025,-1.1951440388468901
1630700,Daniels,923,990,1004.6482471942451,-14.648247194245073,-1.4580459035981232
1629312,Highsmith,391,447,453.6851748236975,-6.68517482369748,-1.473524033721182
1629022,Walker IV,212,223,226.52060661303713,-3.520606613037131,-1.5542034447298096
1630168,Okongwu,684,824,837.3759382693869,-13.375938269386893,-1.59736167287232
1630596,Mobley,906,1095,1115.3919720979648,-20.391972097964754,-1.8282320767728246
1641737,Bona,192,270,275.0444836759039,-5.044483675903905,-1.8340543565688951
203501,Hardaway Jr.,680,720,733.4656221259527,-13.465622125952677,-1.8358875127708711
1626166,Payne,446,451,459.6125312047613,-8.612531204761297,-1.8738637181080617
1641708,Thompson,697,801,816.72352959817,-15.72352959816999,-1.9251937499545895
1630581,Giddey,798,847,864.264370409042,-17.264370409042044,-1.9975774802675608
1628989,Huerter,604,646,659.816509064856,-13.81650906485595,-2.0939894554234804
1630540,McBride,547,559,571.2258154634292,-12.225815463429171,-2.1402733787121884
1630163,Ball,1003,991,1013.3855802984651,-22.38558029846513,-2.208987244716826
1629004,Mykhailiuk,302,306,313.08284228384724,-7.082842283847242,-2.2622829182688435
1629645,Porter Jr.,652,641,656.4100970995423,-15.410097099542327,-2.3476289733117417
1630534,Agbaji,534,633,648.6856848886468,-15.685684888646847,-2.41806796008761
1641706,Miller,491,500,512.4875007315084,-12.487500731508362,-2.43664018093755
1629630,Morant,889,896,918.8746330497486,-22.87463304974858,-2.4894155669171103
1628389,Adebayo,1113,1159,1188.9049608736796,-29.904960873679556,-2.515334421546982
1631094,Banchero,911,911,934.626999920885,-23.626999920885055,-2.5279576390697738
1627884,Jones Jr.,589,698,716.6441661273617,-18.6441661273617,-2.6015896023009346
1629637,Hayes,223,322,330.7194037785139,-8.719403778513879,-2.636488005848389
1630178,Maxey,1091,1115,1145.855029719995,-30.855029719994945,-2.6927492564257642
1631096,Holmgren,341,378,388.86371333562806,-10.863713335628063,-2.7936999586413034
1629048,Bitadze,339,417,429.02459569477804,-12.024595694778043,-2.8027688360422927
1631108,Christie,590,619,637.657966923722,-18.65796692372203,-2.9260102800301295
1627739,Dunn,437,459,473.1835807276022,-14.183580727602191,-2.99747314373442
203471,Schröder,827,799,823.7983604472082,-24.79836044720821,-3.010242740871534
1630183,McDaniels,834,896,924.2693679518159,-28.269367951815866,-3.0585604528749326
1627747,LeVert,599,666,687.0217174937327,-21.021717493732694,-3.0598285847693916
1630611,Santos,179,198,204.32537087273258,-6.325370872732577,-3.0957192875864363
1631232,Brooks Jr.,109,120,123.84780836476122,-3.847808364761221,-3.106859416385019
1628380,Collins,302,338,348.883350665142,-10.883350665142018,-3.119472296304806
1641721,Lewis,108,109,112.5654393058169,-3.565439305816895,-3.167408801241748
1631099,Murray,820,882,910.8976514449047,-28.89765144490468,-3.1724332228471352
1642265,Dillingham,211,211,218.0744146313466,-7.074414631346599,-3.2440220935981237
1629023,Washington,665,693,716.3614822354784,-23.361482235478434,-3.2611258706034785
1641717,Wallace,489,538,556.2216246529895,-18.221624652989476,-3.275958913817538
1630577,Champagnie,665,730,754.8665326495035,-24.866532649503483,-3.294158454825132
1627832,VanVleet,759,733,758.6306887767257,-25.63068877672572,-3.378541808351633
1630245,Dosunmu,449,504,522.0293752605986,-18.029375260598613,-3.4537023351559406
1641718,George,919,892,924.1363125451932,-32.136312545193164,-3.47743913257713
1630224,Green,1437,1450,1503.167084290103,-53.16708429010305,-3.537001939155202
1641744,Edey,433,520,539.3085663174932,-19.30856631749316,-3.580238053134431
1630578,Sengun,1143,1155,1198.5161179478637,-43.51611794786368,-3.6308299060737035
1631095,Smith Jr.,566,594,616.3901031885582,-22.390103188558214,-3.6324507399174664
1631109,Williams,447,540,560.4122697812534,-20.41226978125337,-3.6423601798759893
1631101,Sharpe,1104,1145,1189.154770404986,-44.15477040498604,-3.7131191307214886
1630631,Alvarado,521,519,539.2427935309391,-20.24279353093914,-3.753922395358586
1626192,Connaughton,177,192,199.51322825839483,-7.513228258394832,-3.7657606296951927
1630208,Richards,347,410,426.325323346724,-16.32532334672402,-3.8293022158631547
1642267,Carrington,748,738,767.623461003679,-29.62346100367904,-3.859108523580134
1631213,Martin,465,477,496.26203024680177,-19.26203024680177,-3.881415514112016
203500,Adams,167,182,189.35056021241022,-7.350560212410215,-3.8819644285816954
1642377,Wells,676,712,740.7989483566685,-28.79894835666846,-3.8875472954005668
1629640,Johnson,770,829,863.0170184979733,-34.017018497973254,-3.941634794274361
203935,Smart,257,251,261.3484316240994,-10.348431624099419,-3.959615125156896
1630591,Suggs,481,470,489.6530687312699,-19.65306873126991,-4.013663928534786
1629234,Eubanks,194,233,242.75658966290348,-9.75658966290348,-4.019066788581817
202704,Jackson,133,129,134.4058989411024,-5.405898941102407,-4.022039778978378
203915,Dinwiddie,682,677,705.8621377467568,-28.862137746756844,-4.088914153937833
1631097,Mathurin,853,880,918.2704014797887,-38.27040147978869,-4.167656906021049
1627732,Simmons,223,232,242.11077882291846,-10.110778822918462,-4.176078864099184
1630182,Green,421,457,477.2481646774851,-20.24816467748508,-4.242682057111271
